grpidx_i,grpidx_j,i_size,j_size,locseqidx_i,locseqidx_j,grpid_i,grpid_j,seqid_i,seqid_j,val,pval,dXX,dYY,dXY,flE
6,7,5,17,2,7,13,14,110667523,295705521,0.00000,1.00000,0.62386,0.51604,0.73519,0.72950
6,7,5,17,2,8,13,14,110667523,295707036,0.00000,1.00000,0.62386,0.51604,0.73519,0.70935
6,7,5,17,2,9,13,14,110667523,301053523,0.00000,1.00000,0.62386,0.51604,0.73519,0.68777
6,7,5,17,2,10,13,14,110667523,305675819,0.00000,1.00000,0.62386,0.51604,0.73519,0.70072
6,7,5,17,2,11,13,14,110667523,308174920,0.00000,1.00000,0.62386,0.51604,0.73519,0.70360
6,7,5,17,2,12,13,14,110667523,328957103,0.00000,1.00000,0.62386,0.51604,0.73519,0.67050
6,7,5,17,2,13,13,14,110667523,49481190,0.00000,1.00000,0.62386,0.51604,0.73519,0.70647
6,7,5,17,2,14,13,14,110667523,52081719,0.00000,1.00000,0.62386,0.51604,0.73519,0.71799
6,7,5,17,2,15,13,14,110667523,52143451,0.00000,1.00000,0.62386,0.51604,0.73519,0.71799
6,7,5,17,2,16,13,14,110667523,52787105,0.00000,1.00000,0.62386,0.51604,0.73519,0.69640
6,7,5,17,3,0,13,14,20090468,154687337,0.00000,1.00000,0.62386,0.51604,0.73519,0.69209
6,7,5,17,3,1,13,14,20090468,16080278,0.00000,1.00000,0.62386,0.51604,0.73519,0.69784
6,7,5,17,3,2,13,14,20090468,222095618,0.00000,1.00000,0.62386,0.51604,0.73519,0.70791
6,7,5,17,3,3,13,14,20090468,226311442,0.00000,1.00000,0.62386,0.51604,0.73519,0.68058
6,7,5,17,3,4,13,14,20090468,288553998,0.00000,1.00000,0.62386,0.51604,0.73519,0.68201
6,7,5,17,3,5,13,14,20090468,294500165,0.00000,1.00000,0.62386,0.51604,0.73519,0.74964
6,7,5,17,3,6,13,14,20090468,294501688,0.00000,1.00000,0.62386,0.51604,0.73519,0.73094
6,7,5,17,3,7,13,14,20090468,295705521,0.00000,1.00000,0.62386,0.51604,0.73519,0.74532
6,7,5,17,3,8,13,14,20090468,295707036,0.00000,1.00000,0.62386,0.51604,0.73519,0.70072
6,7,5,17,3,9,13,14,20090468,301053523,0.00000,1.00000,0.62386,0.51604,0.73519,0.66619
6,7,5,17,3,10,13,14,20090468,305675819,0.00000,1.00000,0.62386,0.51604,0.73519,0.70791
6,7,5,17,3,11,13,14,20090468,308174920,0.00000,1.00000,0.62386,0.51604,0.73519,0.66187
6,7,5,17,3,12,13,14,20090468,328957103,0.00000,1.00000,0.62386,0.51604,0.73519,0.69784
6,7,5,17,3,13,13,14,20090468,49481190,0.00000,1.00000,0.62386,0.51604,0.73519,0.69496
6,7,5,17,3,14,13,14,20090468,52081719,0.00000,1.00000,0.62386,0.51604,0.73519,0.68201
6,7,5,17,3,15,13,14,20090468,52143451,0.00000,1.00000,0.62386,0.51604,0.73519,0.70360
6,7,5,17,3,16,13,14,20090468,52787105,0.00000,1.00000,0.62386,0.51604,0.73519,0.69353
6,7,5,17,4,0,13,14,20092112,154687337,0.00000,1.00000,0.62386,0.51604,0.73519,0.76259
6,7,5,17,4,1,13,14,20092112,16080278,0.00000,1.00000,0.62386,0.51604,0.73519,0.74676
6,7,5,17,4,2,13,14,20092112,222095618,0.00000,1.00000,0.62386,0.51604,0.73519,0.73957
6,7,5,17,4,3,13,14,20092112,226311442,0.00000,1.00000,0.62386,0.51604,0.73519,0.74964
6,7,5,17,4,4,13,14,20092112,288553998,0.00000,1.00000,0.62386,0.51604,0.73519,0.76691
6,7,5,17,4,5,13,14,20092112,294500165,0.00000,1.00000,0.62386,0.51604,0.73519,0.74245
6,7,5,17,4,6,13,14,20092112,294501688,0.00000,1.00000,0.62386,0.51604,0.73519,0.78129
6,7,5,17,4,7,13,14,20092112,295705521,0.00000,1.00000,0.62386,0.51604,0.73519,0.73957
6,7,5,17,4,8,13,14,20092112,295707036,0.00000,1.00000,0.62386,0.51604,0.73519,0.77122
6,7,5,17,4,9,13,14,20092112,301053523,0.00000,1.00000,0.62386,0.51604,0.73519,0.74532
6,7,5,17,4,10,13,14,20092112,305675819,0.00000,1.00000,0.62386,0.51604,0.73519,0.74532
6,7,5,17,4,11,13,14,20092112,308174920,0.00000,1.00000,0.62386,0.51604,0.73519,0.76403
6,7,5,17,4,12,13,14,20092112,328957103,0.00000,1.00000,0.62386,0.51604,0.73519,0.73813
6,7,5,17,4,13,13,14,20092112,49481190,0.00000,1.00000,0.62386,0.51604,0.73519,0.75683
6,7,5,17,4,14,13,14,20092112,52081719,0.00000,1.00000,0.62386,0.51604,0.73519,0.77410
6,7,5,17,4,15,13,14,20092112,52143451,0.00000,1.00000,0.62386,0.51604,0.73519,0.74101
6,7,5,17,4,16,13,14,20092112,52787105,0.00000,1.00000,0.62386,0.51604,0.73519,0.75683
6,8,5,3,0,0,13,19,110667019,189218758,0.00000,1.00000,0.62386,0.52760,0.76891,0.69784
6,8,5,3,0,1,13,19,110667019,189219259,0.00000,1.00000,0.62386,0.52760,0.76891,0.70216
6,8,5,3,0,2,13,19,110667019,226226774,0.00000,1.00000,0.62386,0.52760,0.76891,0.55971
6,8,5,3,1,0,13,19,110667318,189218758,0.00000,1.00000,0.62386,0.52760,0.76891,0.75108
6,8,5,3,1,1,13,19,110667318,189219259,0.00000,1.00000,0.62386,0.52760,0.76891,0.78705
6,8,5,3,1,2,13,19,110667318,226226774,0.00000,1.00000,0.62386,0.52760,0.76891,0.77266
6,8,5,3,2,0,13,19,110667523,189218758,0.00000,1.00000,0.62386,0.52760,0.76891,0.68777
6,8,5,3,2,1,13,19,110667523,189219259,0.00000,1.00000,0.62386,0.52760,0.76891,0.70791
6,8,5,3,2,2,13,19,110667523,226226774,0.00000,1.00000,0.62386,0.52760,0.76891,0.70791
6,8,5,3,3,0,13,19,20090468,189218758,0.00000,1.00000,0.62386,0.52760,0.76891,0.70216
6,8,5,3,3,1,13,19,20090468,189219259,0.00000,1.00000,0.62386,0.52760,0.76891,0.72374
6,8,5,3,3,2,13,19,20090468,226226774,0.00000,1.00000,0.62386,0.52760,0.76891,0.68777
6,8,5,3,4,0,13,19,20092112,189218758,0.00000,1.00000,0.62386,0.52760,0.76891,0.78849
6,8,5,3,4,1,13,19,20092112,189219259,0.00000,1.00000,0.62386,0.52760,0.76891,0.75827
6,8,5,3,4,2,13,19,20092112,226226774,0.00000,1.00000,0.62386,0.52760,0.76891,0.73094
6,9,5,1,0,0,13,20,110667019,32476680,0.00000,1.00000,0.62386,0.00000,0.00000,0.00000
6,9,5,1,1,0,13,20,110667318,32476680,0.00000,1.00000,0.62386,0.00000,0.00000,0.00000
6,9,5,1,2,0,13,20,110667523,32476680,0.00000,1.00000,0.62386,0.00000,0.00000,0.00000
6,9,5,1,3,0,13,20,20090468,32476680,0.00000,1.00000,0.62386,0.00000,0.00000,0.00000
6,9,5,1,4,0,13,20,20092112,32476680,0.00000,1.00000,0.62386,0.00000,0.00000,0.00000
6,10,5,3,0,0,13,21,110667019,225619554,0.00000,1.00000,0.62386,0.42910,0.77319,0.68777
6,10,5,3,0,1,13,21,110667019,300869894,0.00000,1.00000,0.62386,0.42910,0.77319,0.68201
6,10,5,3,0,2,13,21,110667019,45656382,0.00000,1.00000,0.62386,0.42910,0.77319,0.61871
6,10,5,3,1,0,13,21,110667318,225619554,0.00000,1.00000,0.62386,0.42910,0.77319,0.79281
6,10,5,3,1,1,13,21,110667318,300869894,0.00000,1.00000,0.62386,0.42910,0.77319,0.80432
6,10,5,3,1,2,13,21,110667318,45656382,0.00000,1.00000,0.62386,0.42910,0.77319,0.77698
6,10,5,3,2,0,13,21,110667523,225619554,0.00000,1.00000,0.62386,0.42910,0.77319,0.70791
6,10,5,3,2,1,13,21,110667523,300869894,0.00000,1.00000,0.62386,0.42910,0.77319,0.69496
6,10,5,3,2,2,13,21,110667523,45656382,0.00000,1.00000,0.62386,0.42910,0.77319,0.70072
6,10,5,3,3,0,13,21,20090468,225619554,0.00000,1.00000,0.62386,0.42910,0.77319,0.69353
6,10,5,3,3,1,13,21,20090468,300869894,0.00000,1.00000,0.62386,0.42910,0.77319,0.70216
6,10,5,3,3,2,13,21,20090468,45656382,0.00000,1.00000,0.62386,0.42910,0.77319,0.69209
6,10,5,3,4,0,13,21,20092112,225619554,0.00000,1.00000,0.62386,0.42910,0.77319,0.77266
6,10,5,3,4,1,13,21,20092112,300869894,0.00000,1.00000,0.62386,0.42910,0.77319,0.75540
6,10,5,3,4,2,13,21,20092112,45656382,0.00000,1.00000,0.62386,0.42910,0.77319,0.74388
6,11,5,1,0,0,13,22,110667019,217077726,0.00000,1.00000,0.62386,0.00000,0.00000,0.00000
6,11,5,1,1,0,13,22,110667318,217077726,0.00000,1.00000,0.62386,0.00000,0.00000,0.00000
6,11,5,1,2,0,13,22,110667523,217077726,0.00000,1.00000,0.62386,0.00000,0.00000,0.00000
6,11,5,1,3,0,13,22,20090468,217077726,0.00000,1.00000,0.62386,0.00000,0.00000,0.00000
6,11,5,1,4,0,13,22,20092112,217077726,0.00000,1.00000,0.62386,0.00000,0.00000,0.00000
7,0,17,9,0,0,14,1,154687337,121637224,1.42590,0.00100,0.51604,0.36672,0.66519,0.64029
7,0,17,9,0,1,14,1,154687337,134102733,1.60576,0.00100,0.51604,0.36672,0.66519,0.55108
7,0,17,9,0,2,14,1,154687337,148661083,1.42590,0.00100,0.51604,0.36672,0.66519,0.64604
7,0,17,9,0,3,14,1,154687337,15608435,1.42590,0.00100,0.51604,0.36672,0.66519,0.66187
7,0,17,9,0,4,14,1,154687337,183984073,1.44173,0.00100,0.51604,0.36672,0.66519,0.65036
7,0,17,9,0,5,14,1,154687337,224989699,1.42590,0.00100,0.51604,0.36672,0.66519,0.66043
7,0,17,9,0,6,14,1,154687337,31792488,1.42590,0.00100,0.51604,0.36672,0.66519,0.64317
7,0,17,9,0,7,14,1,154687337,339631364,1.42590,0.00100,0.51604,0.36672,0.66519,0.65180
7,0,17,9,0,8,14,1,154687337,340626311,1.42590,0.00100,0.51604,0.36672,0.66519,0.64029
7,0,17,9,1,0,14,1,16080278,121637224,1.41151,0.00100,0.51604,0.36672,0.66519,0.68201
7,0,17,9,1,1,14,1,16080278,134102733,1.58705,0.00100,0.51604,0.36672,0.66519,0.56978
7,0,17,9,1,2,14,1,16080278,148661083,1.41151,0.00100,0.51604,0.36672,0.66519,0.66619
7,0,17,9,1,3,14,1,16080278,15608435,1.41151,0.00100,0.51604,0.36672,0.66519,0.66043
7,0,17,9,1,4,14,1,16080278,183984073,1.42446,0.00100,0.51604,0.36672,0.66519,0.67194
7,0,17,9,1,5,14,1,16080278,224989699,1.41151,0.00100,0.51604,0.36672,0.66519,0.67194
7,0,17,9,1,6,14,1,16080278,31792488,1.41151,0.00100,0.51604,0.36672,0.66519,0.67050
7,0,17,9,1,7,14,1,16080278,339631364,1.41151,0.00100,0.51604,0.36672,0.66519,0.67050
7,0,17,9,1,8,14,1,16080278,340626311,1.41151,0.00100,0.51604,0.36672,0.66519,0.66475
7,0,17,9,2,0,14,1,222095618,121637224,1.40144,0.00100,0.51604,0.36672,0.66519,0.66475
7,0,17,9,2,1,14,1,222095618,134102733,1.53813,0.00100,0.51604,0.36672,0.66519,0.61295
7,0,17,9,2,2,14,1,222095618,148661083,1.40144,0.00100,0.51604,0.36672,0.66519,0.64748
7,0,17,9,2,3,14,1,222095618,15608435,1.40144,0.00100,0.51604,0.36672,0.66519,0.67338
7,0,17,9,2,4,14,1,222095618,183984073,1.40000,0.00100,0.51604,0.36672,0.66519,0.68921
7,0,17,9,2,5,14,1,222095618,224989699,1.40144,0.00100,0.51604,0.36672,0.66519,0.65899
7,0,17,9,2,6,14,1,222095618,31792488,1.40144,0.00100,0.51604,0.36672,0.66519,0.66619
7,0,17,9,2,7,14,1,222095618,339631364,1.40144,0.00100,0.51604,0.36672,0.66519,0.65324
7,0,17,9,2,8,14,1,222095618,340626311,1.40144,0.00100,0.51604,0.36672,0.66519,0.65180
7,0,17,9,3,0,14,1,226311442,121637224,1.44892,0.00100,0.51604,0.36672,0.66519,0.62302
7,0,17,9,3,1,14,1,226311442,134102733,1.60432,0.00100,0.51604,0.36672,0.66519,0.54245
7,0,17,9,3,2,14,1,226311442,148661083,1.44892,0.00100,0.51604,0.36672,0.66519,0.61727
7,0,17,9,3,3,14,1,226311442,15608435,1.44892,0.00100,0.51604,0.36672,0.66519,0.64604
7,0,17,9,3,4,14,1,226311442,183984073,1.43741,0.00100,0.51604,0.36672,0.66519,0.67050
7,0,17,9,3,5,14,1,226311442,224989699,1.44892,0.00100,0.51604,0.36672,0.66519,0.63022
7,0,17,9,3,6,14,1,226311442,31792488,1.44892,0.00100,0.51604,0.36672,0.66519,0.63309
7,0,17,9,3,7,14,1,226311442,339631364,1.44892,0.00100,0.51604,0.36672,0.66519,0.64460
7,0,17,9,3,8,14,1,226311442,340626311,1.44892,0.00100,0.51604,0.36672,0.66519,0.63597
7,0,17,9,4,0,14,1,288553998,121637224,1.39712,0.00100,0.51604,0.36672,0.66519,0.66043
7,0,17,9,4,1,14,1,288553998,134102733,1.56691,0.00100,0.51604,0.36672,0.66519,0.58273
7,0,17,9,4,2,14,1,288553998,148661083,1.39712,0.00100,0.51604,0.36672,0.66519,0.68201
7,0,17,9,4,3,14,1,288553998,15608435,1.39712,0.00100,0.51604,0.36672,0.66519,0.67770
7,0,17,9,4,4,14,1,288553998,183984073,1.40144,0.00100,0.51604,0.36672,0.66519,0.68921
7,0,17,9,4,5,14,1,288553998,224989699,1.39712,0.00200,0.51604,0.36672,0.66519,0.66619
7,0,17,9,4,6,14,1,288553998,31792488,1.39712,0.00100,0.51604,0.36672,0.66519,0.66619
7,0,17,9,4,7,14,1,288553998,339631364,1.39712,0.00100,0.51604,0.36672,0.66519,0.67338
7,0,17,9,4,8,14,1,288553998,340626311,1.39712,0.00100,0.51604,0.36672,0.66519,0.65324
7,0,17,9,5,0,14,1,294500165,121637224,1.27914,0.11888,0.51604,0.36672,0.66519,0.73813
7,0,17,9,5,1,14,1,294500165,134102733,1.28201,0.04795,0.51604,0.36672,0.66519,0.74820
7,0,17,9,5,2,14,1,294500165,148661083,1.27914,0.11389,0.51604,0.36672,0.66519,0.74676
7,0,17,9,5,3,14,1,294500165,15608435,1.27914,0.09890,0.51604,0.36672,0.66519,0.73381
7,0,17,9,5,4,14,1,294500165,183984073,1.29640,0.04396,0.51604,0.36672,0.66519,0.74101
7,0,17,9,5,5,14,1,294500165,224989699,1.27914,0.08691,0.51604,0.36672,0.66519,0.74101
7,0,17,9,5,6,14,1,294500165,31792488,1.27914,0.10090,0.51604,0.36672,0.66519,0.73813
7,0,17,9,5,7,14,1,294500165,339631364,1.27914,0.09491,0.51604,0.36672,0.66519,0.73094
7,0,17,9,5,8,14,1,294500165,340626311,1.27914,0.10789,0.51604,0.36672,0.66519,0.74676
7,0,17,9,6,0,14,1,294501688,121637224,1.38417,0.00100,0.51604,0.36672,0.66519,0.69065
7,0,17,9,6,1,14,1,294501688,134102733,1.55396,0.00100,0.51604,0.36672,0.66519,0.56835
7,0,17,9,6,2,14,1,294501688,148661083,1.38417,0.00100,0.51604,0.36672,0.66519,0.67914
7,0,17,9,6,3,14,1,294501688,15608435,1.38417,0.00100,0.51604,0.36672,0.66519,0.68058
7,0,17,9,6,4,14,1,294501688,183984073,1.36835,0.00100,0.51604,0.36672,0.66519,0.71223
7,0,17,9,6,5,14,1,294501688,224989699,1.38417,0.00100,0.51604,0.36672,0.66519,0.67194
7,0,17,9,6,6,14,1,294501688,31792488,1.38417,0.00100,0.51604,0.36672,0.66519,0.67338
7,0,17,9,6,7,14,1,294501688,339631364,1.38417,0.00100,0.51604,0.36672,0.66519,0.67194
7,0,17,9,6,8,14,1,294501688,340626311,1.38417,0.00100,0.51604,0.36672,0.66519,0.69353
7,0,17,9,7,0,14,1,295705521,121637224,1.27626,0.13387,0.51604,0.36672,0.66519,0.74820
7,0,17,9,7,1,14,1,295705521,134102733,1.27914,0.06494,0.51604,0.36672,0.66519,0.75971
7,0,17,9,7,2,14,1,295705521,148661083,1.27626,0.14386,0.51604,0.36672,0.66519,0.73237
7,0,17,9,7,3,14,1,295705521,15608435,1.27626,0.13087,0.51604,0.36672,0.66519,0.74820
7,0,17,9,7,4,14,1,295705521,183984073,1.29353,0.04096,0.51604,0.36672,0.66519,0.73525
7,0,17,9,7,5,14,1,295705521,224989699,1.27626,0.13487,0.51604,0.36672,0.66519,0.75396
7,0,17,9,7,6,14,1,295705521,31792488,1.27626,0.13187,0.51604,0.36672,0.66519,0.74532
7,0,17,9,7,7,14,1,295705521,339631364,1.27626,0.13387,0.51604,0.36672,0.66519,0.73957
7,0,17,9,7,8,14,1,295705521,340626311,1.27626,0.12388,0.51604,0.36672,0.66519,0.74964
7,0,17,9,8,0,14,1,295707036,121637224,1.38273,0.00100,0.51604,0.36672,0.66519,0.65899
7,0,17,9,8,1,14,1,295707036,134102733,1.55683,0.00100,0.51604,0.36672,0.66519,0.57986
7,0,17,9,8,2,14,1,295707036,148661083,1.38273,0.00100,0.51604,0.36672,0.66519,0.65036
7,0,17,9,8,3,14,1,295707036,15608435,1.38273,0.00100,0.51604,0.36672,0.66519,0.67050
7,0,17,9,8,4,14,1,295707036,183984073,1.37266,0.00100,0.51604,0.36672,0.66519,0.67626
7,0,17,9,8,5,14,1,295707036,224989699,1.38273,0.00100,0.51604,0.36672,0.66519,0.66187
7,0,17,9,8,6,14,1,295707036,31792488,1.38273,0.00100,0.51604,0.36672,0.66519,0.65899
7,0,17,9,8,7,14,1,295707036,339631364,1.38273,0.00100,0.51604,0.36672,0.66519,0.65612
7,0,17,9,8,8,14,1,295707036,340626311,1.38273,0.00100,0.51604,0.36672,0.66519,0.65755
7,0,17,9,9,0,14,1,301053523,121637224,1.39424,0.00100,0.51604,0.36672,0.66519,0.65036
7,0,17,9,9,1,14,1,301053523,134102733,1.53957,0.00100,0.51604,0.36672,0.66519,0.57986
7,0,17,9,9,2,14,1,301053523,148661083,1.39424,0.00100,0.51604,0.36672,0.66519,0.65324
7,0,17,9,9,3,14,1,301053523,15608435,1.39424,0.00100,0.51604,0.36672,0.66519,0.66187
7,0,17,9,9,4,14,1,301053523,183984073,1.39712,0.00100,0.51604,0.36672,0.66519,0.69209
7,0,17,9,9,5,14,1,301053523,224989699,1.39424,0.00100,0.51604,0.36672,0.66519,0.64748
7,0,17,9,9,6,14,1,301053523,31792488,1.39424,0.00100,0.51604,0.36672,0.66519,0.63885
7,0,17,9,9,7,14,1,301053523,339631364,1.39424,0.00100,0.51604,0.36672,0.66519,0.64892
7,0,17,9,9,8,14,1,301053523,340626311,1.39424,0.00100,0.51604,0.36672,0.66519,0.64748
7,0,17,9,10,0,14,1,305675819,121637224,1.41870,0.00100,0.51604,0.36672,0.66519,0.64604
7,0,17,9,10,1,14,1,305675819,134102733,1.58130,0.00100,0.51604,0.36672,0.66519,0.56978
7,0,17,9,10,2,14,1,305675819,148661083,1.41870,0.00100,0.51604,0.36672,0.66519,0.63309
7,0,17,9,10,3,14,1,305675819,15608435,1.41870,0.00100,0.51604,0.36672,0.66519,0.65180
7,0,17,9,10,4,14,1,305675819,183984073,1.42014,0.00100,0.51604,0.36672,0.66519,0.65324
7,0,17,9,10,5,14,1,305675819,224989699,1.41870,0.00100,0.51604,0.36672,0.66519,0.65180
7,0,17,9,10,6,14,1,305675819,31792488,1.41870,0.00100,0.51604,0.36672,0.66519,0.63022
7,0,17,9,10,7,14,1,305675819,339631364,1.41870,0.00100,0.51604,0.36672,0.66519,0.64317
7,0,17,9,10,8,14,1,305675819,340626311,1.41870,0.00100,0.51604,0.36672,0.66519,0.64029
7,0,17,9,11,0,14,1,308174920,121637224,1.43885,0.00100,0.51604,0.36672,0.66519,0.63885
7,0,17,9,11,1,14,1,308174920,134102733,1.60144,0.00100,0.51604,0.36672,0.66519,0.56547
7,0,17,9,11,2,14,1,308174920,148661083,1.43885,0.00100,0.51604,0.36672,0.66519,0.64604
7,0,17,9,11,3,14,1,308174920,15608435,1.43885,0.00100,0.51604,0.36672,0.66519,0.66475
7,0,17,9,11,4,14,1,308174920,183984073,1.43885,0.00100,0.51604,0.36672,0.66519,0.65324
7,0,17,9,11,5,14,1,308174920,224989699,1.43885,0.00100,0.51604,0.36672,0.66519,0.63741
7,0,17,9,11,6,14,1,308174920,31792488,1.43885,0.00100,0.51604,0.36672,0.66519,0.63453
7,0,17,9,11,7,14,1,308174920,339631364,1.43885,0.00100,0.51604,0.36672,0.66519,0.65324
7,0,17,9,11,8,14,1,308174920,340626311,1.43885,0.00100,0.51604,0.36672,0.66519,0.64317
7,0,17,9,12,0,14,1,328957103,121637224,1.38561,0.00100,0.51604,0.36672,0.66519,0.68633
7,0,17,9,12,1,14,1,328957103,134102733,1.37842,0.00100,0.51604,0.36672,0.66519,0.69065
7,0,17,9,12,2,14,1,328957103,148661083,1.38561,0.00100,0.51604,0.36672,0.66519,0.67770
7,0,17,9,12,3,14,1,328957103,15608435,1.38561,0.00100,0.51604,0.36672,0.66519,0.69065
7,0,17,9,12,4,14,1,328957103,183984073,1.37410,0.00100,0.51604,0.36672,0.66519,0.68777
7,0,17,9,12,5,14,1,328957103,224989699,1.38561,0.00100,0.51604,0.36672,0.66519,0.68777
7,0,17,9,12,6,14,1,328957103,31792488,1.38561,0.00100,0.51604,0.36672,0.66519,0.68489
7,0,17,9,12,7,14,1,328957103,339631364,1.38561,0.00100,0.51604,0.36672,0.66519,0.69496
7,0,17,9,12,8,14,1,328957103,340626311,1.38561,0.00100,0.51604,0.36672,0.66519,0.65755
7,0,17,9,13,0,14,1,49481190,121637224,1.39424,0.00100,0.51604,0.36672,0.66519,0.65468
7,0,17,9,13,1,14,1,49481190,134102733,1.54388,0.00100,0.51604,0.36672,0.66519,0.61295
7,0,17,9,13,2,14,1,49481190,148661083,1.39424,0.00100,0.51604,0.36672,0.66519,0.65036
7,0,17,9,13,3,14,1,49481190,15608435,1.39424,0.00100,0.51604,0.36672,0.66519,0.67050
7,0,17,9,13,4,14,1,49481190,183984073,1.39712,0.00100,0.51604,0.36672,0.66519,0.68058
7,0,17,9,13,5,14,1,49481190,224989699,1.39424,0.00100,0.51604,0.36672,0.66519,0.65612
7,0,17,9,13,6,14,1,49481190,31792488,1.39424,0.00100,0.51604,0.36672,0.66519,0.64173
7,0,17,9,13,7,14,1,49481190,339631364,1.39424,0.00100,0.51604,0.36672,0.66519,0.66619
7,0,17,9,13,8,14,1,49481190,340626311,1.39424,0.00100,0.51604,0.36672,0.66519,0.65612
7,0,17,9,14,0,14,1,52081719,121637224,1.44460,0.00100,0.51604,0.36672,0.66519,0.63309
7,0,17,9,14,1,14,1,52081719,134102733,1.62302,0.00100,0.51604,0.36672,0.66519,0.53525
7,0,17,9,14,2,14,1,52081719,148661083,1.44460,0.00100,0.51604,0.36672,0.66519,0.62734
7,0,17,9,14,3,14,1,52081719,15608435,1.44460,0.00100,0.51604,0.36672,0.66519,0.65899
7,0,17,9,14,4,14,1,52081719,183984073,1.42878,0.00100,0.51604,0.36672,0.66519,0.66475
7,0,17,9,14,5,14,1,52081719,224989699,1.44460,0.00100,0.51604,0.36672,0.66519,0.63741
7,0,17,9,14,6,14,1,52081719,31792488,1.44460,0.00100,0.51604,0.36672,0.66519,0.62014
7,0,17,9,14,7,14,1,52081719,339631364,1.44460,0.00100,0.51604,0.36672,0.66519,0.64604
7,0,17,9,14,8,14,1,52081719,340626311,1.44460,0.00100,0.51604,0.36672,0.66519,0.63741
7,0,17,9,15,0,14,1,52143451,121637224,1.39424,0.00100,0.51604,0.36672,0.66519,0.67626
7,0,17,9,15,1,14,1,52143451,134102733,1.54388,0.00100,0.51604,0.36672,0.66519,0.60000
7,0,17,9,15,2,14,1,52143451,148661083,1.39424,0.00100,0.51604,0.36672,0.66519,0.68201
7,0,17,9,15,3,14,1,52143451,15608435,1.39424,0.00100,0.51604,0.36672,0.66519,0.67770
7,0,17,9,15,4,14,1,52143451,183984073,1.39568,0.00100,0.51604,0.36672,0.66519,0.69928
7,0,17,9,15,5,14,1,52143451,224989699,1.39424,0.00100,0.51604,0.36672,0.66519,0.67050
7,0,17,9,15,6,14,1,52143451,31792488,1.39424,0.00100,0.51604,0.36672,0.66519,0.66331
7,0,17,9,15,7,14,1,52143451,339631364,1.39424,0.00100,0.51604,0.36672,0.66519,0.68058
7,0,17,9,15,8,14,1,52143451,340626311,1.39424,0.00100,0.51604,0.36672,0.66519,0.67338
7,0,17,9,16,0,14,1,52787105,121637224,1.44460,0.00100,0.51604,0.36672,0.66519,0.61439
7,0,17,9,16,1,14,1,52787105,134102733,1.62302,0.00100,0.51604,0.36672,0.66519,0.52374
7,0,17,9,16,2,14,1,52787105,148661083,1.44460,0.00100,0.51604,0.36672,0.66519,0.63453
7,0,17,9,16,3,14,1,52787105,15608435,1.44460,0.00100,0.51604,0.36672,0.66519,0.64317
7,0,17,9,16,4,14,1,52787105,183984073,1.42878,0.00100,0.51604,0.36672,0.66519,0.67482
7,0,17,9,16,5,14,1,52787105,224989699,1.44460,0.00100,0.51604,0.36672,0.66519,0.64460
7,0,17,9,16,6,14,1,52787105,31792488,1.44460,0.00100,0.51604,0.36672,0.66519,0.61439
7,0,17,9,16,7,14,1,52787105,339631364,1.44460,0.00100,0.51604,0.36672,0.66519,0.63453
7,0,17,9,16,8,14,1,52787105,340626311,1.44460,0.00100,0.51604,0.36672,0.66519,0.63885
7,1,17,2,0,0,14,7,154687337,270308375,1.57266,0.00100,0.51604,0.37512,0.65148,0.58273
7,1,17,2,0,1,14,7,154687337,73748894,1.43165,0.00100,0.51604,0.37512,0.65148,0.67914
7,1,17,2,1,0,14,7,16080278,270308375,1.56403,0.00100,0.51604,0.37512,0.65148,0.56403
7,1,17,2,1,1,14,7,16080278,73748894,1.40719,0.00100,0.51604,0.37512,0.65148,0.67338
7,1,17,2,2,0,14,7,222095618,270308375,1.56259,0.00100,0.51604,0.37512,0.65148,0.62014
7,1,17,2,2,1,14,7,222095618,73748894,1.41870,0.00100,0.51604,0.37512,0.65148,0.64460
7,1,17,2,3,0,14,7,226311442,270308375,1.57554,0.00100,0.51604,0.37512,0.65148,0.55540
7,1,17,2,3,1,14,7,226311442,73748894,1.42446,0.00100,0.51604,0.37512,0.65148,0.65324
7,1,17,2,4,0,14,7,288553998,270308375,1.55540,0.00100,0.51604,0.37512,0.65148,0.57842
7,1,17,2,4,1,14,7,288553998,73748894,1.43453,0.00100,0.51604,0.37512,0.65148,0.64173
7,1,17,2,5,0,14,7,294500165,270308375,1.31079,0.02298,0.51604,0.37512,0.65148,0.71942
7,1,17,2,5,1,14,7,294500165,73748894,1.36835,0.00100,0.51604,0.37512,0.65148,0.66331
7,1,17,2,6,0,14,7,294501688,270308375,1.56978,0.00100,0.51604,0.37512,0.65148,0.58561
7,1,17,2,6,1,14,7,294501688,73748894,1.43022,0.00100,0.51604,0.37512,0.65148,0.67914
7,1,17,2,7,0,14,7,295705521,270308375,1.31079,0.02098,0.51604,0.37512,0.65148,0.73525
7,1,17,2,7,1,14,7,295705521,73748894,1.37122,0.00100,0.51604,0.37512,0.65148,0.67482
7,1,17,2,8,0,14,7,295707036,270308375,1.57122,0.00100,0.51604,0.37512,0.65148,0.57554
7,1,17,2,8,1,14,7,295707036,73748894,1.42734,0.00100,0.51604,0.37512,0.65148,0.66763
7,1,17,2,9,0,14,7,301053523,270308375,1.55971,0.00100,0.51604,0.37512,0.65148,0.56691
7,1,17,2,9,1,14,7,301053523,73748894,1.41439,0.00100,0.51604,0.37512,0.65148,0.65180
