win_length,x,dXY,dXY_inv,vX,vX_inv,vY,vY_inv,Q0,Q1,Q2,Q3,Q4,nx,ny,gap_prop,A_dXY,A_dXY_inv,A_vX,A_vX_inv,A_vY,A_vY_inv,A_Q4,A_nx,A_ny,A_rand_idx,A_adj_rand_idx,A_ham_idx
20,266,0.447944,0,0.365717,0,0.453483,0,0.0790213,0.0822273,-0.00553855,0.0766888,0.447944,17,63,0.054375,0.625831,0,0.490054,0,0.438569,0,0.625831,2,78,0.633228,-0.0336625,0.2375
20,267,0.40227,0,0.324302,0,0.406834,0,0.0750779,0.0779681,-0.00456414,0.073404,0.40227,17,63,0.054375,0.601163,0,0.490404,0,0.391347,0,0.601163,2,78,0.633228,-0.0336625,0.2375
20,268,0.398897,0,0.310515,0,0.406439,0,0.0846921,0.0883818,-0.00754285,0.080839,0.398897,17,63,0.054375,0.606038,0,0.562755,0,0.388985,0,0.606038,2,78,0.633228,-0.0336625,0.2375
20,269,0.405752,0,0.306728,0,0.414349,0,0.0944227,0.0990241,-0.00859722,0.0904269,0.405752,17,63,0.054375,0.607575,0,0.490089,0,0.396348,0,0.607575,2,78,0.633228,-0.0336625,0.2375
20,270,0.406698,0,0.29989,0,0.415742,0,0.10148,0.106808,-0.00904444,0.0977634,0.406698,17,63,0.054375,0.609186,0,0.489735,0,0.397197,0,0.609186,2,78,0.633228,-0.0336625,0.2375
20,271,0.403922,0,0.301765,0,0.413999,0,0.0972697,0.102158,-0.0100766,0.0920811,0.403922,17,63,0.054375,0.615219,0,0.48995,0,0.394845,0,0.615219,2,78,0.633228,-0.0336625,0.2375
20,272,0.396987,0,0.300901,0,0.403928,0,0.091746,0.0960864,-0.00694093,0.0891455,0.396987,17,63,0.054375,0.585616,0,0.422925,0,0.387343,0,0.585616,2,78,0.633228,-0.0336625,0.2375
20,273,0.390851,0,0.291268,0,0.400665,0,0.0949303,0.0995821,-0.00981444,0.0897677,0.390851,17,63,0.054375,0.563566,0,0.490439,0,0.383719,0,0.563566,2,78,0.633228,-0.0336625,0.2375
20,274,0.395491,0,0.290257,0,0.403772,0,0.100057,0.105234,-0.00828123,0.0969525,0.395491,17,63,0.053125,0.556047,0,0.562551,0,0.387715,0,0.556047,2,78,0.633228,-0.0336625,0.2375
20,275,0.380981,0,0.284724,0,0.389255,0,0.0919015,0.0962569,-0.00827348,0.0879834,0.380981,17,63,0.051875,0.534243,0,0.49019,0,0.374005,0,0.534243,2,78,0.633228,-0.0336625,0.2375
20,276,0.343083,0,0.250441,0,0.353173,0,0.0885981,0.0926414,-0.0100899,0.0825515,0.343083,17,63,0.050625,0.563283,0,0.722553,0,0.333884,0,0.563283,2,78,0.633228,-0.0336625,0.2375
20,277,0.344513,0,0.254485,0,0.35753,0,0.0862034,0.0900282,-0.0130163,0.0770119,0.344513,17,63,0.03375,0.563135,0,0.722693,0,0.337419,0,0.563135,2,78,0.633228,-0.0336625,0.2375
20,278,0.343554,0,0.270147,0,0.356731,0,0.0708376,0.0734068,-0.0131768,0.0602301,0.343554,17,63,0.016875,0.550343,0,0.721288,0,0.337932,0,0.550343,2,78,0.633228,-0.0336625,0.2375
20,279,0.315966,0,0.23875,0,0.341451,0,0.0743796,0.0772156,-0.0254849,0.0517307,0.315966,17,63,0,0.541136,0,0.722989,0,0.317212,0,0.541136,2,78,0.633228,-0.0336625,0.2375
20,280,0.307679,0,0.226838,0,0.336506,0,0.0777394,0.0808409,-0.0288268,0.0520141,0.307679,17,63,0,0.541088,0,0.810617,0,0.310475,0,0.541088,2,78,0.633228,-0.0336625,0.2375
20,281,0.30408,0,0.224246,0,0.332672,0,0.0768071,0.0798337,-0.0285924,0.0512413,0.30408,17,63,0,0.524902,0,0.810419,0,0.307421,0,0.524902,2,78,0.633228,-0.0336625,0.2375
20,282,0.290744,0,0.214798,0,0.319084,0,0.0732009,0.0759466,-0.0283394,0.0476072,0.290744,17,63,0,0.509378,0,0.810193,0,0.294206,0,0.509378,2,78,0.633228,-0.0336625,0.2375
20,283,0.319705,0,0.236801,0,0.346756,0,0.0796459,0.0829035,-0.0270508,0.0558528,0.319705,17,63,0,0.519867,0,0.562628,0,0.323065,0,0.519867,2,78,0.633228,-0.0336625,0.2375
20,284,0.319896,0,0.222316,0,0.355614,0,0.093108,0.0975803,-0.0357174,0.0618629,0.319896,17,63,0,0.542593,0,0.562986,0,0.327058,0,0.542593,2,78,0.633228,-0.0336625,0.2375
20,285,0.314238,0,0.219081,0,0.351335,0,0.0908982,0.0951575,-0.0370962,0.0580613,0.314238,17,63,0,0.530479,0,0.562152,0,0.32274,0,0.530479,2,78,0.633228,-0.0336625,0.2375
20,286,0.310441,0,0.218033,0,0.355386,0,0.0883841,0.0924076,-0.0449453,0.0474623,0.310441,17,63,0,0.544084,0,0.323239,0,0.640072,0,0.544084,78,2,0.633228,-0.0336625,0.2375
20,287,0.335352,0,0.24046,0,0.382103,0,0.0906558,0.0948921,-0.0467517,0.0481403,0.335352,17,63,0,0.545845,0,0.640203,0,0.350424,0,0.545845,2,78,0.633228,-0.0336625,0.2375
20,288,0.324404,0,0.233401,0,0.373783,0,0.0870978,0.0910034,-0.049379,0.0416244,0.324404,17,63,0,0.525429,0,0.640187,0,0.341849,0,0.525429,2,78,0.633228,-0.0336625,0.2375
20,289,0.327296,0,0.242647,0,0.375053,0,0.0812565,0.0846491,-0.0477565,0.0368926,0.327296,17,63,0,0.532095,0,0.562685,0,0.343805,0,0.532095,2,78,0.633228,-0.0336625,0.2375
20,290,0.322168,0,0.244743,0,0.366359,0,0.0745739,0.077425,-0.0441912,0.0332339,0.322168,17,63,0,0.521857,0,0.562979,0,0.336949,0,0.521857,2,78,0.633228,-0.0336625,0.2375
20,291,0.303386,0,0.211323,0,0.354691,0,0.0880685,0.0920629,-0.0513046,0.0407583,0.303386,17,63,0,0.494122,0,0.562622,0,0.32259,0,0.494122,2,78,0.633228,-0.0336625,0.2375
20,292,0.312859,0,0.218695,0,0.365761,0,0.0899905,0.0941639,-0.0529021,0.0412618,0.312859,17,63,0,0.509854,0,0.562577,0,0.332683,0,0.509854,2,78,0.633228,-0.0336625,0.2375
20,293,0.310723,0,0.225827,0,0.356087,0,0.081484,0.0848958,-0.0453643,0.0395316,0.310723,17,63,0,0.475057,0,0.237166,0,0.320386,0,0.475057,4,76,0.607911,-0.0599399,0.2625
20,294,0.298767,0,0.22,0,0.326442,0,0.0758189,0.0787672,-0.0276753,0.0510919,0.298767,17,63,0,0.463669,0,0.422739,0,0.304592,0,0.463669,2,78,0.633228,-0.0336625,0.2375
20,295,0.307054,0,0.229577,0,0.336159,0,0.0746218,0.0774767,-0.0291052,0.0483715,0.307054,17,63,0,0.468751,0,0.42155,0,0.314037,0,0.468751,2,78,0.633228,-0.0336625,0.2375
20,296,0.346859,0,0.267371,0,0.36916,0,0.0764868,0.0794879,-0.0223008,0.0571871,0.346859,17,63,0,0.480144,0,0.0514849,0,0.347832,0,0.480144,3,77,0.620253,-0.0476533,0.25
20,297,0.326986,0,0.257371,0,0.349878,0,0.0672983,0.0696145,-0.0228917,0.0467228,0.326986,17,63,0,0.461037,0,0.360415,0,0.331747,0,0.461037,2,78,0.633228,-0.0336625,0.2375
20,298,0.338372,0,0.270147,0,0.358731,0,0.0659985,0.0682252,-0.0203592,0.047866,0.338372,17,63,0,0.444304,0,0.144427,0,0.317272,0,0.444304,13,67,0.555696,-0.0387732,0.325
20,299,0.361752,0,0.307813,0,0.369578,0,0.052535,0.0539394,-0.00782558,0.0461138,0.361752,17,63,0,0.471085,0,0.334058,0,0.178799,0,0.471085,69,11,0.555696,-0.067264,0.325
20,300,0.33083,0,0.281452,0,0.336732,0,0.0481975,0.0493779,-0.00590217,0.0434758,0.33083,17,63,0.04875,0.455396,0,0.64051,0,0.32586,0,0.455396,2,78,0.633228,-0.0336625,0.2375
20,301,0.302777,0,0.255772,0,0.306967,0,0.0459336,0.047005,-0.00419024,0.0428148,0.302777,17,63,0.04875,0.450053,0,0.640046,0,0.295611,0,0.450053,2,78,0.633228,-0.0336625,0.2375
20,302,0.3145,0,0.262371,0,0.320702,0,0.0508151,0.0521284,-0.00620261,0.0459258,0.3145,17,63,0.04875,0.446714,0,0.640583,0,0.309198,0,0.446714,2,78,0.633228,-0.0336625,0.2375
20,303,0.316211,0,0.25546,0,0.319448,0,0.0589773,0.0607512,-0.0032371,0.0575141,0.316211,17,63,0.04875,0.459356,0,0.639968,0,0.308022,0,0.459356,2,78,0.633228,-0.0336625,0.2375
20,304,0.309645,0,0.247776,0,0.314118,0,0.0600305,0.0618689,-0.00447288,0.057396,0.309645,17,63,0.04875,0.458494,0,0.640066,0,0.30191,0,0.458494,2,78,0.633228,-0.0336625,0.2375
20,305,0.312996,0,0.249099,0,0.318701,0,0.0619387,0.0638971,-0.00570488,0.0581922,0.312996,17,63,0.04875,0.458311,0,0.640265,0,0.306156,0,0.458311,2,78,0.633228,-0.0336625,0.2375
20,306,0.297138,0,0.241563,0,0.296905,0,0.0540858,0.0555751,0.000233054,0.0558082,0.297138,17,63,0.04875,0.414373,0,0.423189,0,0.288338,0,0.414373,2,78,0.633228,-0.0336625,0.2375
20,307,0.285422,0,0.230386,0,0.28791,0,0.053575,0.0550361,-0.00248778,0.0525483,0.285422,17,63,0.049375,0.420599,0,0.809946,0,0.277351,0,0.420599,2,78,0.633228,-0.0336625,0.2375
20,308,0.291339,0,0.243695,0,0.28872,0,0.0465444,0.0476446,0.00261906,0.0502637,0.291339,17,63,0.049375,0.421882,0,0.810025,0,0.280525,0,0.421882,2,78,0.633228,-0.0336625,0.2375
20,309,0.288742,0,0.245349,0,0.285713,0,0.0424773,0.0433923,0.00302812,0.0464205,0.288742,17,63,0.049375,0.419172,0,0.81001,0,0.277858,0,0.419172,2,78,0.633228,-0.0336625,0.2375
20,310,0.26268,0,0.214246,0,0.266066,0,0.0472972,0.0484336,-0.00338653,0.0450471,0.26268,17,63,0.049375,0.417976,0,0.810284,0,0.25444,0,0.417976,2,78,0.633228,-0.0336625,0.2375
20,311,0.278777,0,0.247574,0,0.27646,0,0.0307261,0.031203,0.00231645,0.0335195,0.278777,17,63,0.049375,0.444956,0,0.810266,0,0.267048,0,0.444956,2,78,0.633228,-0.0336625,0.2375
20,312,0.278924,0,0.245018,0,0.274893,0,0.0333433,0.0339054,0.00403064,0.037936,0.278924,17,63,0.049375,0.447427,0,0.810042,0,0.265837,0,0.447427,2,78,0.633228,-0.0336625,0.2375
20,313,0.294432,0,0.253162,0,0.289528,0,0.0404417,0.0412706,0.00490466,0.0461753,0.294432,17,63,0.049375,0.460162,0,0.280594,0,0.810279,0,0.460162,78,2,0.633228,-0.0336625,0.2375
20,314,0.299024,0,0.247279,0,0.313015,0,0.0504501,0.0517443,-0.0139917,0.0377526,0.299024,17,63,0.049375,0.455303,0,0.722841,0,0.297522,0,0.455303,2,78,0.633228,-0.0336625,0.2375
20,315,0.302233,0,0.250938,0,0.315308,0,0.0500233,0.0512957,-0.0130749,0.0382208,0.302233,17,63,0.049375,0.465528,0,0.64051,0,0.299819,0,0.465528,2,78,0.633228,-0.0336625,0.2375
20,316,0.261658,0,0.214834,0,0.277368,0,0.0457602,0.0468233,-0.0157098,0.0311136,0.261658,17,63,0.049375,0.42669,0,0.640063,0,0.261056,0,0.42669,2,78,0.633228,-0.0336625,0.2375
20,317,0.280871,0,0.236746,0,0.293917,0,0.0431787,0.0441245,-0.0130462,0.0310783,0.280871,17,63,0.049375,0.427747,0,0.640045,0,0.279608,0,0.427747,2,78,0.633228,-0.0336625,0.2375
20,318,0.285973,0,0.246801,0,0.288615,0,0.0384239,0.0391718,-0.00264198,0.0365298,0.285973,17,63,0.049375,0.423724,0,0.640032,0,0.278645,0,0.423724,2,78,0.633228,-0.0336625,0.2375
20,319,0.286433,0,0.24454,0,0.293085,0,0.0410389,0.0418926,-0.00665236,0.0352403,0.286433,17,63,0.049375,0.43121,0,0.640041,0,0.281224,0,0.43121,2,78,0.633228,-0.0336625,0.2375
20,320,0.326376,0,0.285735,0,0.32753,0,0.0398367,0.0406409,-0.00115401,0.0394869,0.326376,17,63,0.000625,0.428267,0,0.6401,0,0.319889,0,0.428267,2,78,0.633228,-0.0336625,0.2375
20,321,0.319385,0,0.279044,0,0.320531,0,0.0395484,0.040341,-0.00114575,0.0391952,0.319385,17,63,0.000625,0.414727,0,0.0295124,0,0.308687,0,0.414727,4,76,0.607911,-0.0599399,0.2625
20,322,0.282014,0,0.248952,0,0.283482,0,0.0325274,0.0330622,-0.00146794,0.0315942,0.282014,17,63,0.000625,0.383304,0,0.562755,0,0.276117,0,0.383304,2,78,0.633228,-0.0336625,0.2375
20,323,0.270929,0,0.251103,0,0.273355,0,0.0196322,0.0198261,-0.00242558,0.0174006,0.270929,17,63,0.000625,0.369287,0,0.490406,0,0.266427,0,0.369287,2,78,0.633228,-0.0336625,0.2375
20,324,0.278994,0,0.251507,0,0.270344,0,0.0271156,0.0274866,0.00864998,0.0361365,0.278994,17,63,0.000625,0.378547,0,0.49018,0,0.266882,0,0.378547,2,78,0.633228,-0.0336625,0.2375
20,325,0.264748,0,0.215827,0,0.26446,0,0.047762,0.048921,0.000288486,0.0492095,0.264748,17,63,0.000625,0.390779,0,0.49033,0,0.255724,0,0.390779,2,78,0.633228,-0.0336625,0.2375
20,326,0.279531,0,0.221783,0,0.28444,0,0.0561419,0.0577477,-0.00490901,0.0528387,0.279531,17,63,0.000625,0.424351,0,0.56246,0,0.272492,0,0.424351,2,78,0.633228,-0.0336625,0.2375
20,327,0.274293,0,0.222206,0,0.272756,0,0.0507759,0.0520871,0.0015372,0.0536243,0.274293,17,63,0,0.39982,0,0.36057,0,0.264386,0,0.39982,2,78,0.633228,-0.0336625,0.2375
20,328,0.274928,0,0.211765,0,0.261412,0,0.0612486,0.0631632,0.0135157,0.0766789,0.274928,17,63,0,0.387546,0,0.302648,0,0.257419,0,0.387546,2,78,0.633228,-0.0336625,0.2375
20,329,0.261086,0,0.201618,0,0.248273,0,0.0577673,0.0594683,0.0128132,0.0722815,0.261086,17,63,0,0.377645,0,0.360153,0,0.243972,0,0.377645,2,78,0.633228,-0.0336625,0.2375
20,330,0.253593,0,0.201618,0,0.237369,0,0.0506697,0.0519754,0.0162238,0.0681992,0.253593,17,63,0,0.373864,0,0.360087,0,0.234405,0,0.373864,2,78,0.633228,-0.0336625,0.2375
20,331,0.219769,0,0.171232,0,0.203981,0,0.0473964,0.0485376,0.0157877,0.0643254,0.219769,17,63,0,0.325374,0,0.302624,0,0.20179,0,0.325374,2,78,0.633228,-0.0336625,0.2375
20,332,0.204144,0,0.148125,0,0.193117,0,0.0545058,0.0560185,0.0110262,0.0670447,0.204144,17,63,0,0.308981,0,0.302453,0,0.188957,0,0.308981,2,78,0.633228,-0.0336625,0.2375
20,333,0.188121,0,0.128474,0,0.183533,0,0.0579353,0.0596466,0.00458755,0.0642341,0.188121,17,63,0,0.29712,0,0.422444,0,0.176696,0,0.29712,2,78,0.633228,-0.0336625,0.2375
20,334,0.186169,0,0.12579,0,0.181826,0,0.0586264,0.060379,0.00434373,0.0647227,0.186169,17,63,0,0.287487,0,0.359998,0,0.175289,0,0.287487,2,78,0.633228,-0.0336625,0.2375
20,335,0.184092,0,0.113768,0,0.182384,0,0.0679608,0.0703234,0.00170796,0.0720314,0.184092,17,63,0,0.287167,0,0.359997,0,0.174383,0,0.287167,2,78,0.633228,-0.0336625,0.2375
20,336,0.206144,0,0.132427,0,0.203694,0,0.0711269,0.0737174,0.00245042,0.0761679,0.206144,17,63,0,0.320584,0,0.422451,0,0.195195,0,0.320584,2,78,0.633228,-0.0336625,0.2375
20,337,0.200206,0,0.125515,0,0.198045,0,0.072033,0.0746908,0.00216095,0.0768517,0.200206,17,63,0,0.297058,0,0.35997,0,0.190333,0,0.297058,2,78,0.633228,-0.0336625,0.2375
20,338,0.196849,0,0.120129,0,0.203046,0,0.0739193,0.0767199,-0.00619721,0.0705227,0.196849,17,63,0,0.307057,0,0.489916,0,0.191582,0,0.307057,2,78,0.633228,-0.0336625,0.2375
20,339,0.202761,0,0.117776,0,0.205226,0,0.0815667,0.0849857,-0.00246437,0.0825213,0.202761,17,63,0,0.314077,0,0.490061,0,0.194637,0,0.314077,2,78,0.633228,-0.0336625,0.2375
20,340,0.202948,0,0.113732,0,0.204714,0,0.0854587,0.0892166,-0.00176564,0.087451,0.202948,17,63,0,0.312524,0,0.48996,0,0.194268,0,0.312524,2,78,0.633228,-0.0336625,0.2375
20,341,0.239916,0,0.13568,0,0.239344,0,0.0991538,0.104236,0.000572145,0.104808,0.239916,17,63,0,0.354184,0,0.56269,0,0.22878,0,0.354184,2,78,0.633228,-0.0336625,0.2375
20,342,0.26564,0,0.154982,0,0.266376,0,0.104953,0.110658,-0.000736326,0.109922,0.26564,17,63,0,0.357204,0,0.00257647,0,0.256439,0,0.357204,2,78,0.633228,-0.0336625,0.2375
20,343,0.242685,0,0.137518,0,0.243302,0,0.0999959,0.105166,-0.000617296,0.104549,0.242685,17,63,0,0.350161,0,0.639947,0,0.232608,0,0.350161,2,78,0.633228,-0.0336625,0.2375
20,344,0.240103,0,0.151746,0,0.247181,0,0.0846691,0.0883568,-0.00707772,0.0812791,0.240103,17,63,0,0.351893,0,0.49002,0,0.234814,0,0.351893,2,78,0.633228,-0.0336625,0.2375
20,345,0.250745,0,0.181048,0,0.248717,0,0.0673757,0.0696973,0.00202824,0.0717255,0.250745,17,63,0,0.37159,0,0.00266337,0,0.240075,0,0.37159,2,78,0.633228,-0.0336625,0.2375
20,346,0.244022,0,0.180276,0,0.236072,0,0.0617974,0.0637468,0.00795029,0.0716971,0.244022,17,63,0,0.364379,0,0.00258458,0,0.229794,0,0.364379,2,78,0.633228,-0.0336625,0.2375
20,347,0.272342,0,0.19875,0,0.268552,0,0.0710098,0.0735916,0.00378948,0.0773811,0.272342,17,63,0,0.41024,0,0.0025847,0,0.259471,0,0.41024,2,78,0.633228,-0.0336625,0.2375
20,348,0.278268,0,0.209577,0,0.285789,0,0.0664345,0.0686911,-0.00752109,0.06117,0.278268,17,63,0,0.44091,0,0.00252414,0,0.271692,0,0.44091,2,78,0.633228,-0.0336625,0.2375
20,349,0.297637,0,0.21875,0,0.300763,0,0.0759303,0.0788874,-0.00312614,0.0757612,0.297637,17,63,0,0.481387,0,0.0024423,0,0.286651,0,0.481387,2,78,0.633228,-0.0336625,0.2375
20,350,0.335095,0,0.247721,0,0.338758,0,0.0837659,0.0873743,-0.00366306,0.0837113,0.335095,17,63,0,0.535836,0,0.0100378,0,0.323201,0,0.535836,2,78,0.633228,-0.0336625,0.2375
20,351,0.377277,0,0.284026,0,0.381979,0,0.089156,0.0932512,-0.00470245,0.0885487,0.377277,17,63,0,0.592192,0,0.0226605,0,0.365067,0,0.592192,2,78,0.633228,-0.0336625,0.2375
20,352,0.390484,0,0.29875,0,0.39584,0,0.0877673,0.091734,-0.00535601,0.086378,0.390484,17,63,0,0.591163,0,0.0402057,0,0.379506,0,0.591163,2,78,0.633228,-0.0336625,0.2375
20,353,0.407918,0,0.322978,0,0.408427,0,0.0815249,0.0849402,-0.000508636,0.0844316,0.407918,17,63,0,0.571577,0,0.0626489,0,0.396017,0,0.571577,2,78,0.633228,-0.0336625,0.2375
20,354,0.37607,0,0.300938,0,0.372696,0,0.0724437,0.0751322,0.00337371,0.0785059,0.37607,17,63,0,0.51126,0,0.0627868,0,0.363556,0,0.51126,2,78,0.633228,-0.0336625,0.2375
20,355,0.337051,0,0.277776,0,0.329857,0,0.0575849,0.0592751,0.0071936,0.0664687,0.337051,17,63,0,0.455411,0,0.490467,0,0.32349,0,0.455411,2,78,0.633228,-0.0336625,0.2375
20,356,0.343736,0,0.26864,0,0.337081,0,0.0724104,0.0750964,0.00665551,0.0817519,0.343736,17,63,0,0.452863,0,0.0625935,0,0.330432,0,0.452863,2,78,0.633228,-0.0336625,0.2375
20,357,0.314017,0,0.243823,0,0.307264,0,0.0678393,0.0701932,0.00675252,0.0769458,0.314017,17,63,0.049375,0.437915,0,0.360562,0,0.299996,0,0.437915,2,78,0.633228,-0.0336625,0.2375
20,358,0.279265,0,0.212665,0,0.272369,0,0.0644754,0.0665994,0.00689587,0.0734953,0.279265,17,63,0.09875,0.426662,0,0.360069,0,0.26408,0,0.426662,2,78,0.633228,-0.0336625,0.2375
20,359,0.239802,0,0.185202,0,0.237022,0,0.0531616,0.0545999,0.00278015,0.0573801,0.239802,17,63,0.148125,0.406398,0,0.360266,0,0.226827,0,0.406398,2,78,0.633228,-0.0336625,0.2375
20,360,0.205663,0,0.158676,0,0.206708,0,0.0459161,0.0469867,-0.00104468,0.045942,0.205663,17,63,0.1975,0.393196,0,0.422629,0,0.194401,0,0.393196,2,78,0.633228,-0.0336625,0.2375
20,361,0.198796,0,0.151967,0,0.204761,0,0.0457652,0.0468286,-0.00596522,0.0408634,0.198796,17,63,0.1975,0.388902,0,0.422475,0,0.190604,0,0.388902,2,78,0.633228,-0.0336625,0.2375
20,362,0.180308,0,0.132996,0,0.187693,0,0.0462266,0.0473117,-0.00738463,0.039927,0.180308,17,63,0.1975,0.352586,0,0.359878,0,0.173959,0,0.352586,2,78,0.633228,-0.0336625,0.2375
20,363,0.208394,0,0.152187,0,0.21658,0,0.0546839,0.0562067,-0.00818543,0.0480213,0.208394,17,63,0.1975,0.360472,0,0.360232,0,0.203222,0,0.360472,2,78,0.633228,-0.0336625,0.2375
20,364,0.205918,0,0.13921,0,0.217971,0,0.0645772,0.066708,-0.0120533,0.0546547,0.205918,17,63,0.1975,0.370503,0,0.359985,0,0.202135,0,0.370503,2,78,0.633228,-0.0336625,0.2375
20,365,0.209452,0,0.12807,0,0.222517,0,0.0782397,0.0813818,-0.0130648,0.068317,0.209452,17,63,0.1975,0.375968,0,0.205563,0,0.359988,0,0.375968,78,2,0.633228,-0.0336625,0.2375
20,366,0.212171,0,0.12193,0,0.232543,0,0.0863987,0.090241,-0.0203722,0.0698688,0.212171,17,63,0.1975,0.383803,0,0.360026,0,0.212369,0,0.383803,2,78,0.633228,-0.0336625,0.2375
20,367,0.210068,0,0.126912,0,0.222963,0,0.0798792,0.0831562,-0.0128955,0.0702606,0.210068,17,63,0.1975,0.394109,0,0.36004,0,0.205078,0,0.394109,2,78,0.633228,-0.0336625,0.2375
20,368,0.204162,0,0.123162,0,0.218929,0,0.077887,0.0810005,-0.0147666,0.0662338,0.204162,17,63,0.1975,0.380327,0,0.360013,0,0.200894,0,0.380327,2,78,0.633228,-0.0336625,0.2375
20,369,0.200698,0,0.125221,0,0.22005,0,0.0727648,0.0754776,-0.0193518,0.0561259,0.200698,17,63,0.1975,0.37656,0,0.422671,0,0.200656,0,0.37656,2,78,0.633228,-0.0336625,0.2375
20,370,0.174972,0,0.11,0,0.190142,0,0.0629485,0.064972,-0.0151704,0.0498016,0.174972,17,63,0.1975,0.33119,0,0.173651,0,0.562528,0,0.33119,78,2,0.633228,-0.0336625,0.2375
20,371,0.153112,0,0.0961214,0,0.163125,0,0.0554255,0.0569902,-0.0100137,0.0469765,0.153112,17,63,0.1975,0.319904,0,0.562481,0,0.148242,0,0.319904,2,78,0.633228,-0.0336625,0.2375
20,372,0.136954,0,0.0904596,0,0.142359,0,0.0454455,0.0464941,-0.00540553,0.0410885,0.136954,17,63,0.1975,0.291345,0,0.130176,0,0.639979,0,0.291345,78,2,0.633228,-0.0336625,0.2375
20,373,0.123065,0,0.0792831,0,0.131539,0,0.0428503,0.0437817,-0.00847472,0.0353069,0.123065,17,63,0.1975,0.283363,0,0.640026,0,0.118094,0,0.283363,2,78,0.633228,-0.0336625,0.2375
20,374,0.145441,0,0.0828493,0,0.152649,0,0.0607111,0.0625919,-0.00720751,0.0553844,0.145441,17,63,0.1975,0.327404,0,0.722543,0,0.137649,0,0.327404,2,78,0.633228,-0.0336625,0.2375
20,375,0.169589,0,0.0909375,0,0.179119,0,0.0757118,0.0786516,-0.00952938,0.0691222,0.169589,17,63,0.1975,0.374154,0,0.809942,0,0.161384,0,0.374154,2,78,0.633228,-0.0336625,0.2375
20,376,0.16475,0,0.0837684,0,0.18039,0,0.0778698,0.0809818,-0.0156393,0.0653424,0.16475,17,63,0.1975,0.368994,0,0.562365,0,0.160511,0,0.368994,2,78,0.633228,-0.0336625,0.2375
20,377,0.187797,0,0.101103,0,0.204358,0,0.0831397,0.0866936,-0.0165609,0.0701326,0.187797,17,63,0.148125,0.376592,0,0.562452,0,0.184709,0,0.376592,2,78,0.633228,-0.0336625,0.2375
20,378,0.210075,0,0.113805,0,0.230912,0,0.0919134,0.0962698,-0.0208374,0.0754325,0.210075,17,63,0.09875,0.381188,0,0.562478,0,0.210261,0,0.381188,2,78,0.633228,-0.0336625,0.2375
20,379,0.222029,0,0.122831,0,0.242366,0,0.0945809,0.099198,-0.0203373,0.0788607,0.222029,17,63,0.049375,0.384374,0,0.56309,0,0.222216,0,0.384374,2,78,0.633228,-0.0336625,0.2375
20,380,0.254034,0,0.14932,0,0.267792,0,0.0995864,0.104714,-0.0137579,0.090956,0.254034,17,63,0,0.433905,0,7.42674e-05,0,0.24898,0,0.433905,2,78,0.633228,-0.0336625,0.2375
20,381,0.254034,0,0.155349,0,0.263892,0,0.0941136,0.0986845,-0.00985768,0.0888268,0.254034,17,63,0,0.430186,0,0.000512995,0,0.24691,0,0.430186,2,78,0.633228,-0.0336625,0.2375
20,382,0.272502,0,0.169688,0,0.281543,0,0.0978657,0.102815,-0.0090411,0.0937736,0.272502,17,63,0,0.417859,0,0.640082,0,0.266053,0,0.417859,2,78,0.633228,-0.0336625,0.2375
20,383,0.250617,0,0.147849,0,0.264921,0,0.0978227,0.102767,-0.0143041,0.0884632,0.250617,17,63,0,0.43333,0,0.640366,0,0.245644,0,0.43333,2,78,0.633228,-0.0336625,0.2375
20,384,0.257715,0,0.166599,0,0.267644,0,0.0872008,0.0911158,-0.00992855,0.0811872,0.257715,17,63,0,0.4353,0,0.64045,0,0.250694,0,0.4353,2,78,0.633228,-0.0336625,0.2375
20,385,0.245194,0,0.172518,0,0.255967,0,0.0701562,0.0726757,-0.0107727,0.0619029,0.245194,17,63,0,0.434886,0,0.56233,0,0.238949,0,0.434886,2,78,0.633228,-0.0336625,0.2375
20,386,0.21638,0,0.155515,0,0.223018,0,0.0590848,0.0608651,-0.00663799,0.0542272,0.21638,17,63,0,0.380402,0,0.490237,0,0.209329,0,0.380402,2,78,0.633228,-0.0336625,0.2375
20,387,0.212633,0,0.13954,0,0.229283,0,0.070545,0.0730928,-0.0166494,0.0564434,0.212633,17,63,0,0.379504,0,0.490521,0,0.21139,0,0.379504,2,78,0.633228,-0.0336625,0.2375
20,388,0.214813,0,0.139283,0,0.231546,0,0.0728138,0.0755303,-0.0167324,0.0587979,0.214813,17,63,0,0.384297,0,0.4901,0,0.213379,0,0.384297,2,78,0.633228,-0.0336625,0.2375
20,389,0.211228,0,0.135662,0,0.227531,0,0.0728473,0.0755663,-0.0163035,0.0592628,0.211228,17,63,0,0.363481,0,0.422581,0,0.21043,0,0.363481,2,78,0.633228,-0.0336625,0.2375
20,390,0.240049,0,0.160221,0,0.25498,0,0.0768025,0.0798288,-0.0149304,0.0648985,0.240049,17,63,0,0.415449,0,0.490373,0,0.23695,0,0.415449,2,78,0.633228,-0.0336625,0.2375
20,391,0.270607,0,0.177812,0,0.290555,0,0.0887383,0.0927946,-0.0199477,0.0728469,0.270607,17,63,0,0.442139,0,0.360155,0,0.270438,0,0.442139,2,78,0.633228,-0.0336625,0.2375
20,392,0.261508,0,0.168419,0,0.284049,0,0.0890076,0.0930891,-0.0225413,0.0705478,0.261508,17,63,0,0.430183,0,0.490274,0,0.263114,0,0.430183,2,78,0.633228,-0.0336625,0.2375
