q,win_length,index,dXY,vX 
-0.000162,11,1008,0.000162,0.000324
-0.000162,11,1009,0.000162,0.000324
-0.000162,11,1010,0.000162,0.000324
-0.000162,11,1011,0.000162,0.000324
-0.000162,11,1012,0.000162,0.000324
-0.000162,11,1013,0.000162,0.000324
0.000000,11,1014,0.000000,0.000000
0.000378,11,1015,0.000702,0.000324
0.000378,11,1016,0.000702,0.000324
0.000378,11,1017,0.000702,0.000324
0.000378,11,1018,0.000702,0.000324
0.000378,11,1019,0.000702,0.000324
0.000378,11,1020,0.000702,0.000324
0.000840,11,1021,0.003252,0.002411
0.000840,11,1022,0.003252,0.002411
0.000840,11,1023,0.003252,0.002411
0.000840,11,1024,0.003252,0.002411
0.000840,11,1025,0.003252,0.002411
-0.000238,11,1026,0.001253,0.001491
-0.000238,11,1027,0.001253,0.001491
-0.000238,11,1028,0.001253,0.001491
-0.000238,11,1029,0.001253,0.001491
-0.001528,11,1030,0.004813,0.006339
-0.002756,11,1031,0.014476,0.017229
-0.003821,11,1032,0.026911,0.030724
-0.005001,11,1033,0.054826,0.059815
-0.007303,11,1034,0.089953,0.097229
-0.007303,11,1035,0.089953,0.097229
-0.005547,11,1036,0.091698,0.097229
-0.005547,11,1037,0.091698,0.097229
-0.003815,11,1038,0.093421,0.097229
-0.008615,11,1039,0.107125,0.115702
-0.016947,11,1040,0.145633,0.162437
-0.011335,11,1041,0.149533,0.160804
-0.017219,11,1042,0.156204,0.173275
-0.010003,11,1043,0.121617,0.131570
-0.003794,11,1044,0.086766,0.090553
-0.001807,11,1045,0.082304,0.084110
-0.002543,11,1046,0.130119,0.132659
-0.008284,11,1047,0.165959,0.174208
-0.008175,11,1048,0.224988,0.233129
-0.025840,11,1049,0.257376,0.282884
-0.036939,11,1050,0.271004,0.307269
-0.036191,11,1051,0.254400,0.289943
-0.031086,11,1052,0.215168,0.245775
-0.028803,11,1053,0.184352,0.212743
-0.023495,11,1054,0.231356,0.254578
-0.023786,11,1055,0.279350,0.302855
-0.021443,11,1056,0.240831,0.262045
-0.031614,11,1057,0.204148,0.235268
-0.022715,11,1058,0.204175,0.226634
-0.012610,11,1059,0.183509,0.196040
-0.003085,11,1060,0.202177,0.205257
0.012969,11,1061,0.210960,0.197906
0.026046,11,1062,0.231081,0.204693
0.041932,11,1063,0.292702,0.249878
0.040056,11,1064,0.318619,0.277751
0.029507,11,1065,0.307697,0.277751
0.027591,11,1066,0.313666,0.285691
0.047283,11,1067,0.364744,0.316325
0.080734,11,1068,0.399130,0.315048
0.085471,11,1069,0.424567,0.335336
0.076787,11,1070,0.456749,0.376937
0.070122,11,1071,0.454502,0.381864
0.060299,11,1072,0.465408,0.403254
0.045333,11,1073,0.449630,0.403254
0.029965,11,1074,0.431605,0.401186
0.031453,11,1075,0.433139,0.401186
0.027356,11,1076,0.454200,0.426466
0.021148,11,1077,0.476638,0.455265
0.002109,11,1078,0.480776,0.478665
-0.016653,11,1079,0.473467,0.489982
-0.024826,11,1080,0.456063,0.480583
-0.018832,11,1081,0.444569,0.463225
-0.017036,11,1082,0.448290,0.465182
-0.014982,11,1083,0.428429,0.443299
-0.020005,11,1084,0.452298,0.472105
-0.023151,11,1085,0.486166,0.509052
-0.025960,11,1086,0.506320,0.531946
-0.023148,11,1087,0.510360,0.533243
-0.009263,11,1088,0.424485,0.433706
-0.007531,11,1089,0.400211,0.407713
-0.002254,11,1090,0.397710,0.399961
0.003764,11,1091,0.403733,0.399961
0.012556,11,1092,0.412597,0.399961
0.014439,11,1093,0.425614,0.411071
0.022294,11,1094,0.420742,0.398198
0.053996,11,1095,0.383855,0.328375
0.043431,11,1096,0.368174,0.323785
0.046773,11,1097,0.351569,0.303685
0.043641,11,1098,0.330908,0.286300
0.037530,11,1099,0.385318,0.347075
0.045618,11,1100,0.347345,0.300671
0.054325,11,1101,0.331427,0.275599
0.039786,11,1102,0.290207,0.249619
0.024650,11,1103,0.280144,0.255187
0.027329,11,1104,0.227213,0.199507
0.022673,11,1105,0.207978,0.185046
-0.006411,11,1106,0.210301,0.216691
0.008414,11,1107,0.172792,0.164343
0.020776,11,1108,0.159207,0.138214
0.024570,11,1109,0.157786,0.132912
0.025610,11,1110,0.151386,0.125445
0.026184,11,1111,0.190866,0.164336
0.023080,11,1112,0.164220,0.140872
0.026977,11,1113,0.148096,0.120752
0.024620,11,1114,0.147356,0.122431
0.023963,11,1115,0.184135,0.159883
0.027013,11,1116,0.148496,0.121115
0.043365,11,1117,0.143758,0.099439
0.037521,11,1118,0.163912,0.125678
0.028955,11,1119,0.183946,0.154568
0.030757,11,1120,0.193783,0.162547
0.033158,11,1121,0.198342,0.164628
0.049848,11,1122,0.186901,0.135790
0.053329,11,1123,0.213688,0.158911
0.056116,11,1124,0.263204,0.205484
0.064242,11,1125,0.236715,0.170365
0.051104,11,1126,0.208848,0.156415
0.053876,11,1127,0.253422,0.198068
0.043163,11,1128,0.284724,0.240616
0.050088,11,1129,0.288700,0.237336
0.049218,11,1130,0.281932,0.231483
0.045928,11,1131,0.250046,0.203047
0.043911,11,1132,0.260433,0.215544
0.022318,11,1133,0.270691,0.248122
0.003248,11,1134,0.245055,0.241802
0.001305,11,1135,0.203484,0.202178
-0.000927,11,1136,0.196791,0.197718
0.001014,11,1137,0.206239,0.205224
0.006755,11,1138,0.187177,0.180399
0.004435,11,1139,0.177972,0.173528
0.004626,11,1140,0.142332,0.137696
0.007738,11,1141,0.154875,0.147107
0.008303,11,1142,0.169265,0.160927
0.002711,11,1143,0.128153,0.125438
0.003658,11,1144,0.097056,0.093392
0.011942,11,1145,0.089148,0.077135
0.007180,11,1146,0.082915,0.075709
0.007180,11,1147,0.082915,0.075709
0.010328,11,1148,0.083498,0.073116
0.003524,11,1149,0.090531,0.087000
0.005691,11,1150,0.099255,0.093547
0.002480,11,1151,0.096030,0.093547
-0.000546,11,1152,0.059477,0.060023
-0.000269,11,1153,0.049409,0.049678
-0.001069,11,1154,0.074991,0.076059
-0.002806,11,1155,0.073257,0.076059
0.006140,11,1156,0.086885,0.080726
0.006140,11,1157,0.086885,0.080726
0.006140,11,1158,0.086885,0.080726
0.007331,11,1159,0.064360,0.057002
0.006215,11,1160,0.038281,0.032047
0.004124,11,1161,0.019235,0.015103
0.008048,11,1162,0.028175,0.020094
0.014715,11,1163,0.038924,0.024100
0.011444,11,1164,0.029439,0.017929
0.008211,11,1165,0.017566,0.009321
0.008211,11,1166,0.017566,0.009321
0.004520,11,1167,0.009793,0.005263
0.004520,11,1168,0.009793,0.005263
0.004520,11,1169,0.009793,0.005263
0.004358,11,1170,0.007686,0.003319
0.005826,11,1171,0.009577,0.003734
0.005826,11,1172,0.009577,0.003734
0.002145,11,1173,0.003133,0.000985
0.000367,11,1174,0.000691,0.000324
0.001412,11,1175,0.003565,0.002152
0.001412,11,1176,0.003565,0.002152
0.001267,11,1177,0.003835,0.002567
0.001267,11,1178,0.003835,0.002567
0.001267,11,1179,0.003835,0.002567
0.000257,11,1180,0.004678,0.004421
0.000257,11,1181,0.004678,0.004421
0.005020,11,1182,0.010360,0.005328
0.013684,11,1183,0.021725,0.007947
0.013684,11,1184,0.021725,0.007947
0.013684,11,1185,0.021725,0.007947
0.006721,11,1186,0.010425,0.003682
0.015405,11,1187,0.022460,0.006936
0.015411,11,1188,0.022039,0.006508
0.027314,11,1189,0.038697,0.011006
0.027314,11,1190,0.038697,0.011006
0.027146,11,1191,0.037682,0.010164
0.027566,11,1192,0.038540,0.010591
0.015704,11,1193,0.021947,0.006119
0.007121,11,1194,0.010063,0.002917
0.007121,11,1195,0.010063,0.002917
0.007121,11,1196,0.010063,0.002917
0.007121,11,1197,0.010063,0.002917
0.001903,11,1198,0.002890,0.000985
0.001903,11,1199,0.002890,0.000985
0.000103,11,1200,0.000427,0.000324
0.000103,11,1201,0.000427,0.000324
0.000103,11,1202,0.000427,0.000324
0.000000,11,1203,0.000000,0.000000
0.001613,11,1204,0.005186,0.003572
0.001464,11,1205,0.005542,0.004077
0.001464,11,1206,0.005542,0.004077
0.006722,11,1207,0.013661,0.006916
0.007989,11,1208,0.024064,0.016043
0.017528,11,1209,0.038859,0.021176
0.017528,11,1210,0.038859,0.021176
0.017528,11,1211,0.038859,0.021176
0.030359,11,1212,0.059002,0.028177
0.044259,11,1213,0.083930,0.038678
0.044259,11,1214,0.083930,0.038678
0.029431,11,1215,0.051207,0.021339
0.045200,11,1216,0.075574,0.029337
0.045200,11,1217,0.075574,0.029337
0.029467,11,1218,0.050570,0.020664
0.040924,11,1219,0.065549,0.023776
0.026002,11,1220,0.041873,0.015531
0.026002,11,1221,0.041873,0.015531
0.026002,11,1222,0.041873,0.015531
0.014291,11,1223,0.023546,0.009152
0.006937,11,1224,0.010695,0.003734
0.006937,11,1225,0.010695,0.003734
0.006937,11,1226,0.010695,0.003734
0.001739,11,1227,0.002674,0.000933
0.002046,11,1228,0.002982,0.000933
0.002046,11,1229,0.002982,0.000933
0.000275,11,1230,0.000275,0.000000
0.003086,11,1231,0.003733,0.000642
0.006564,11,1232,0.008200,0.001614
0.006564,11,1233,0.008200,0.001614
0.010987,11,1234,0.014282,0.003234
0.010987,11,1235,0.014282,0.003234
0.010987,11,1236,0.014282,0.003234
0.010987,11,1237,0.014282,0.003234
0.010987,11,1238,0.014282,0.003234
0.010158,11,1239,0.013445,0.003234
0.010158,11,1240,0.013445,0.003234
0.010158,11,1241,0.013445,0.003234
0.004339,11,1242,0.005645,0.001296
0.000896,11,1243,0.001221,0.000324
0.000896,11,1244,0.001221,0.000324
0.000000,11,1245,0.000000,0.000000
0.000000,11,1246,0.000000,0.000000
0.000000,11,1247,0.000000,0.000000
0.000000,11,1248,0.000000,0.000000
0.000275,11,1249,0.000275,0.000000
0.000275,11,1250,0.000275,0.000000
0.000275,11,1251,0.000275,0.000000
-0.000130,11,1252,0.001361,0.001491
-0.000130,11,1253,0.001361,0.001491
-0.000130,11,1254,0.001361,0.001491
0.000459,11,1255,0.003765,0.003306
0.000459,11,1256,0.003765,0.003306
0.000459,11,1257,0.003765,0.003306
0.000459,11,1258,0.003765,0.003306
0.000459,11,1259,0.003765,0.003306
0.000076,11,1260,0.003381,0.003306
0.000076,11,1261,0.003381,0.003306
0.000076,11,1262,0.003381,0.003306
0.000535,11,1263,0.002026,0.001491
0.001722,11,1264,0.006520,0.004797
0.001722,11,1265,0.006520,0.004797
0.000302,11,1266,0.002960,0.002658
0.000302,11,1267,0.002960,0.002658
0.000302,11,1268,0.002960,0.002658
0.000302,11,1269,0.002960,0.002658
0.000302,11,1270,0.002960,0.002658
0.000302,11,1271,0.002960,0.002658
0.000302,11,1272,0.002960,0.002658
0.002673,11,1273,0.006190,0.003513
0.002673,11,1274,0.006190,0.003513
0.000896,11,1275,0.001221,0.000324
0.001754,11,1276,0.002080,0.000324
0.001754,11,1277,0.002080,0.000324
0.001754,11,1278,0.002080,0.000324
0.001754,11,1279,0.002080,0.000324
0.001754,11,1280,0.002080,0.000324
0.001754,11,1281,0.002080,0.000324
0.001754,11,1282,0.002080,0.000324
0.001754,11,1283,0.002080,0.000324
0.000580,11,1284,0.001215,0.000635
0.000580,11,1285,0.001215,0.000635
0.000580,11,1286,0.001215,0.000635
-0.000732,11,1287,0.001226,0.001958
-0.000732,11,1288,0.001226,0.001958
-0.000732,11,1289,0.001226,0.001958
0.002054,11,1290,0.007514,0.005458
0.002054,11,1291,0.007514,0.005458
0.002054,11,1292,0.007514,0.005458
0.002054,11,1293,0.007514,0.005458
0.004493,11,1294,0.009961,0.005458
0.005739,11,1295,0.009334,0.003578
0.005739,11,1296,0.009334,0.003578
0.005739,11,1297,0.009334,0.003578
0.005373,11,1298,0.007384,0.001996
0.005373,11,1299,0.007384,0.001996
0.006866,11,1300,0.008886,0.001996
0.001376,11,1301,0.001377,0.000000
0.001376,11,1302,0.001377,0.000000
0.001376,11,1303,0.001377,0.000000
0.001376,11,1304,0.001377,0.000000
0.000551,11,1305,0.000551,0.000000
0.000551,11,1306,0.000551,0.000000
0.000551,11,1307,0.000551,0.000000
0.000551,11,1308,0.000551,0.000000
0.001619,11,1309,0.005121,0.003500
0.001619,11,1310,0.005121,0.003500
0.000292,11,1311,0.003792,0.003500
0.000956,11,1312,0.004456,0.003500
0.000956,11,1313,0.004456,0.003500
0.000956,11,1314,0.004456,0.003500
0.000956,11,1315,0.004456,0.003500
0.000956,11,1316,0.004456,0.003500
0.000956,11,1317,0.004456,0.003500
0.000956,11,1318,0.004456,0.003500
0.000956,11,1319,0.004456,0.003500
0.000275,11,1320,0.000275,0.000000
0.000275,11,1321,0.000275,0.000000
0.000275,11,1322,0.000275,0.000000
0.000000,11,1323,0.000000,0.000000
0.000000,11,1324,0.000000,0.000000
0.000000,11,1325,0.000000,0.000000
0.000826,11,1326,0.000826,0.000000
0.000826,11,1327,0.000826,0.000000
0.000826,11,1328,0.000826,0.000000
0.000826,11,1329,0.000826,0.000000
0.000826,11,1330,0.000826,0.000000
0.002519,11,1331,0.004013,0.001491
0.002519,11,1332,0.004013,0.001491
0.002519,11,1333,0.004013,0.001491
0.002519,11,1334,0.004013,0.001491
0.002519,11,1335,0.004013,0.001491
0.002519,11,1336,0.004013,0.001491
0.001533,11,1337,0.003025,0.001491
0.001862,11,1338,0.003354,0.001491
0.001862,11,1339,0.003354,0.001491
0.001862,11,1340,0.003354,0.001491
0.001862,11,1341,0.003354,0.001491
0.000275,11,1342,0.000275,0.000000
0.000275,11,1343,0.000275,0.000000
0.000275,11,1344,0.000275,0.000000
0.000275,11,1345,0.000275,0.000000
-0.000014,11,1346,0.000621,0.000635
-0.000014,11,1347,0.000621,0.000635
-0.000327,11,1348,0.004845,0.005173
-0.000798,11,1349,0.004375,0.005173
-0.000798,11,1350,0.004375,0.005173
-0.000798,11,1351,0.004375,0.005173
-0.000798,11,1352,0.004375,0.005173
-0.000798,11,1353,0.004375,0.005173
-0.000798,11,1354,0.004375,0.005173
-0.000798,11,1355,0.004375,0.005173
-0.000798,11,1356,0.004375,0.005173
-0.000011,11,1357,0.003619,0.003630
-0.000011,11,1358,0.003619,0.003630
0.000000,11,1359,0.000000,0.000000
0.000275,11,1360,0.000275,0.000000
0.000275,11,1361,0.000275,0.000000
0.000275,11,1362,0.000275,0.000000
0.000275,11,1363,0.000275,0.000000
0.000551,11,1364,0.000551,0.000000
0.000551,11,1365,0.000551,0.000000
0.000826,11,1366,0.000826,0.000000
0.000826,11,1367,0.000826,0.000000
0.000826,11,1368,0.000826,0.000000
0.000281,11,1369,0.002938,0.002658
0.000281,11,1370,0.002938,0.002658
-0.000103,11,1371,0.002555,0.002658
-0.000103,11,1372,0.002555,0.002658
-0.000103,11,1373,0.002555,0.002658
-0.000103,11,1374,0.002555,0.002658
-0.000486,11,1375,0.002171,0.002658
-0.000486,11,1376,0.002171,0.002658
-0.000870,11,1377,0.001788,0.002658
-0.001151,11,1378,0.001961,0.003111
-0.001151,11,1379,0.001961,0.003111
-0.000162,11,1380,0.000162,0.000324
-0.000162,11,1381,0.000162,0.000324
-0.000162,11,1382,0.000162,0.000324
-0.000162,11,1383,0.000162,0.000324
-0.000394,11,1384,0.000902,0.001296
-0.000394,11,1385,0.000902,0.001296
-0.000394,11,1386,0.000902,0.001296
-0.000394,11,1387,0.000902,0.001296
-0.000394,11,1388,0.000902,0.001296
-0.000204,11,1389,0.000729,0.000933
0.000897,11,1390,0.001831,0.000933
0.000897,11,1391,0.001831,0.000933
0.000897,11,1392,0.001831,0.000933
0.000897,11,1393,0.001831,0.000933
0.000897,11,1394,0.001831,0.000933
0.001376,11,1395,0.001377,0.000000
0.002751,11,1396,0.002755,0.000000
0.002751,11,1397,0.002755,0.000000
0.002751,11,1398,0.002755,0.000000
0.002633,11,1399,0.002960,0.000324
0.002633,11,1400,0.002960,0.000324
0.000961,11,1401,0.001286,0.000324
0.000961,11,1402,0.001286,0.000324
0.000961,11,1403,0.001286,0.000324
0.000961,11,1404,0.001286,0.000324
0.001111,11,1405,0.005623,0.004511
0.000091,11,1406,0.004602,0.004511
-0.000379,11,1407,0.004132,0.004511
0.002664,11,1408,0.008281,0.005613
0.002664,11,1409,0.008281,0.005613
0.003000,11,1410,0.007827,0.004823
0.003000,11,1411,0.007827,0.004823
0.003000,11,1412,0.007827,0.004823
0.003000,11,1413,0.007827,0.004823
0.002664,11,1414,0.008281,0.005613
0.002664,11,1415,0.008281,0.005613
0.001617,11,1416,0.002604,0.000985
0.002305,11,1417,0.004343,0.002035
0.002644,11,1418,0.004683,0.002035
0.000178,11,1419,0.001475,0.001296
0.001756,11,1420,0.003430,0.001672
0.001756,11,1421,0.003430,0.001672
0.001756,11,1422,0.003430,0.001672
0.003162,11,1423,0.004840,0.001672
0.003162,11,1424,0.004840,0.001672
0.003290,11,1425,0.004591,0.001296
0.003290,11,1426,0.004591,0.001296
0.003290,11,1427,0.004591,0.001296
0.002964,11,1428,0.003630,0.000661
0.003375,11,1429,0.004392,0.001011
0.003375,11,1430,0.004392,0.001011
0.001331,11,1431,0.001993,0.000661
0.001331,11,1432,0.001993,0.000661
0.001331,11,1433,0.001993,0.000661
0.000495,11,1434,0.001156,0.000661
0.000495,11,1435,0.001156,0.000661
0.000495,11,1436,0.001156,0.000661
0.000495,11,1437,0.001156,0.000661
0.002266,11,1438,0.008427,0.006158
0.002477,11,1439,0.008016,0.005536
0.000853,11,1440,0.005456,0.004602
0.000199,11,1441,0.006590,0.006391
0.000199,11,1442,0.006590,0.006391
0.000199,11,1443,0.006590,0.006391
0.000863,11,1444,0.007254,0.006391
0.000863,11,1445,0.007254,0.006391
0.000863,11,1446,0.007254,0.006391
0.000863,11,1447,0.007254,0.006391
0.000863,11,1448,0.007254,0.006391
-0.000139,11,1449,0.000794,0.000933
-0.000139,11,1450,0.000794,0.000933
-0.000139,11,1451,0.000794,0.000933
0.000275,11,1452,0.000275,0.000000
0.000578,11,1453,0.003430,0.002852
0.000578,11,1454,0.003430,0.002852
0.000184,11,1455,0.003036,0.002852
0.001593,11,1456,0.006936,0.005341
0.001593,11,1457,0.006936,0.005341
0.001593,11,1458,0.006936,0.005341
0.001593,11,1459,0.006936,0.005341
0.001593,11,1460,0.006936,0.005341
0.001593,11,1461,0.006936,0.005341
0.001593,11,1462,0.006936,0.005341
0.001593,11,1463,0.006936,0.005341
0.000525,11,1464,0.001458,0.000933
0.000525,11,1465,0.001458,0.000933
0.000525,11,1466,0.001458,0.000933
0.000000,11,1467,0.000000,0.000000
0.000000,11,1468,0.000000,0.000000
0.000000,11,1469,0.000000,0.000000
0.000000,11,1470,0.000000,0.000000
-0.000318,11,1471,0.000324,0.000642
-0.000318,11,1472,0.000324,0.000642
-0.000318,11,1473,0.000324,0.000642
-0.000021,11,1474,0.000621,0.000642
-0.000021,11,1475,0.000621,0.000642
-0.000021,11,1476,0.000621,0.000642
-0.000021,11,1477,0.000621,0.000642
-0.000021,11,1478,0.000621,0.000642
-0.000021,11,1479,0.000621,0.000642
-0.000021,11,1480,0.000621,0.000642
-0.000021,11,1481,0.000621,0.000642
0.000275,11,1482,0.000275,0.000000
0.000275,11,1483,0.000275,0.000000
0.000918,11,1484,0.001242,0.000324
0.000632,11,1485,0.000956,0.000324
0.000770,11,1486,0.001431,0.000661
0.000770,11,1487,0.001431,0.000661
0.000770,11,1488,0.001431,0.000661
0.000198,11,1489,0.002155,0.001958
0.000198,11,1490,0.002155,0.001958
0.000198,11,1491,0.002155,0.001958
0.001932,11,1492,0.005240,0.003306
0.001932,11,1493,0.005240,0.003306
0.001932,11,1494,0.005240,0.003306
-0.000012,11,1495,0.002296,0.002308
-0.000012,11,1496,0.002296,0.002308
0.000152,11,1497,0.001475,0.001322
0.000152,11,1498,0.001475,0.001322
0.000152,11,1499,0.001475,0.001322
0.000450,11,1500,0.001086,0.000635
0.001073,11,1501,0.006363,0.005289
0.001073,11,1502,0.006363,0.005289
0.000351,11,1503,0.004370,0.004019
0.000351,11,1504,0.004370,0.004019
0.000351,11,1505,0.004370,0.004019
0.000351,11,1506,0.004370,0.004019
-0.000094,11,1507,0.004651,0.004745
-0.000094,11,1508,0.004651,0.004745
-0.000094,11,1509,0.004651,0.004745
-0.000864,11,1510,0.005256,0.006119
-0.000864,11,1511,0.005256,0.006119
-0.000648,11,1512,0.000648,0.001296
-0.000648,11,1513,0.000648,0.001296
-0.000648,11,1514,0.000648,0.001296
-0.000648,11,1515,0.000648,0.001296
-0.000736,11,1516,0.001248,0.001983
0.000220,11,1517,0.002204,0.001983
0.000689,11,1518,0.001674,0.000985
0.000689,11,1519,0.001674,0.000985
0.000689,11,1520,0.001674,0.000985
0.000834,11,1521,0.001469,0.000635
0.001191,11,1522,0.005872,0.004680
0.001191,11,1523,0.005872,0.004680
0.001191,11,1524,0.005872,0.004680
0.001191,11,1525,0.005872,0.004680
0.001191,11,1526,0.005872,0.004680
0.001231,11,1527,0.004861,0.003630
-0.000113,11,1528,0.003516,0.003630
-0.000113,11,1529,0.003516,0.003630
-0.000113,11,1530,0.003516,0.003630
-0.000113,11,1531,0.003516,0.003630
-0.000113,11,1532,0.003516,0.003630
0.000000,11,1533,0.000000,0.000000
0.000000,11,1534,0.000000,0.000000
0.000000,11,1535,0.000000,0.000000
0.000000,11,1536,0.000000,0.000000
0.000000,11,1537,0.000000,0.000000
0.000000,11,1538,0.000000,0.000000
0.000000,11,1539,0.000000,0.000000
0.000000,11,1540,0.000000,0.000000
0.000000,11,1541,0.000000,0.000000
0.000000,11,1542,0.000000,0.000000
0.000000,11,1543,0.000000,0.000000
0.000000,11,1544,0.000000,0.000000
0.000000,11,1545,0.000000,0.000000
0.000000,11,1546,0.000000,0.000000
0.000000,11,1547,0.000000,0.000000
0.000000,11,1548,0.000000,0.000000
0.000000,11,1549,0.000000,0.000000
0.000000,11,1550,0.000000,0.000000
0.000000,11,1551,0.000000,0.000000
0.000000,11,1552,0.000000,0.000000
0.000000,11,1553,0.000000,0.000000
0.000000,11,1554,0.000000,0.000000
0.000000,11,1555,0.000000,0.000000
0.000000,11,1556,0.000000,0.000000
0.000000,11,1557,0.000000,0.000000
0.000000,11,1558,0.000000,0.000000
0.000000,11,1559,0.000000,0.000000
0.000000,11,1560,0.000000,0.000000
0.000275,11,1561,0.000275,0.000000
0.000275,11,1562,0.000275,0.000000
0.000386,11,1563,0.004132,0.003747
0.000325,11,1564,0.005666,0.005341
0.001733,11,1565,0.007076,0.005341
0.003689,11,1566,0.009037,0.005341
0.007165,11,1567,0.012532,0.005341
0.007343,11,1568,0.016172,0.008802
0.007598,11,1569,0.021758,0.014131
0.007930,11,1570,0.029288,0.021326
0.009869,11,1571,0.037304,0.027386
0.008593,11,1572,0.052493,0.043863
0.011750,11,1573,0.056668,0.044848
0.011048,11,1574,0.042073,0.030964
0.009970,11,1575,0.031961,0.021941
0.010348,11,1576,0.034948,0.024547
0.010994,11,1577,0.035602,0.024547
0.007339,11,1578,0.031913,0.024547
0.008718,11,1579,0.026030,0.017274
0.010653,11,1580,0.022579,0.011868
0.013142,11,1581,0.021558,0.008329
0.017552,11,1582,0.025744,0.008038
0.014693,11,1583,0.016837,0.002035
0.010997,11,1584,0.012705,0.001646
0.010997,11,1585,0.012705,0.001646
0.014533,11,1586,0.016286,0.001646
0.010849,11,1587,0.011543,0.000635
0.010555,11,1588,0.011246,0.000635
0.010555,11,1589,0.011246,0.000635
0.010555,11,1590,0.011246,0.000635
0.008598,11,1591,0.009620,0.000985
0.006126,11,1592,0.007130,0.000985
0.003403,11,1593,0.003733,0.000324
0.006246,11,1594,0.010674,0.004408
0.006906,11,1595,0.011338,0.004408
0.006906,11,1596,0.011338,0.004408
0.004022,11,1597,0.010771,0.006741
0.004022,11,1598,0.010771,0.006741
0.002778,11,1599,0.009523,0.006741
0.003546,11,1600,0.020483,0.016931
0.002442,11,1601,0.019376,0.016931
-0.000330,11,1602,0.015616,0.015946
-0.000330,11,1603,0.015616,0.015946
-0.000330,11,1604,0.015616,0.015946
0.000210,11,1605,0.005823,0.005613
-0.000509,11,1606,0.005105,0.005613
-0.000509,11,1607,0.005105,0.005613
0.000930,11,1608,0.004132,0.003202
0.000930,11,1609,0.004132,0.003202
0.000930,11,1610,0.004132,0.003202
0.000000,11,1611,0.000000,0.000000
0.000000,11,1612,0.000000,0.000000
0.000000,11,1613,0.000000,0.000000
0.000000,11,1614,0.000000,0.000000
0.000000,11,1615,0.000000,0.000000
0.000000,11,1616,0.000000,0.000000
0.000000,11,1617,0.000000,0.000000
0.000000,11,1618,0.000000,0.000000
0.000000,11,1619,0.000000,0.000000
0.000000,11,1620,0.000000,0.000000
0.000000,11,1621,0.000000,0.000000
0.000000,11,1622,0.000000,0.000000
0.000000,11,1623,0.000000,0.000000
0.000000,11,1624,0.000000,0.000000
0.000000,11,1625,0.000000,0.000000
0.000000,11,1626,0.000000,0.000000
0.000000,11,1627,0.000000,0.000000
0.000000,11,1628,0.000000,0.000000
0.000000,11,1629,0.000000,0.000000
0.000000,11,1630,0.000000,0.000000
0.000000,11,1631,0.000000,0.000000
0.000000,11,1632,0.000000,0.000000
0.000704,11,1633,0.001340,0.000635
0.000704,11,1634,0.001340,0.000635
0.000704,11,1635,0.001340,0.000635
0.000473,11,1636,0.003047,0.002573
0.000473,11,1637,0.003047,0.002573
0.000473,11,1638,0.003047,0.002573
0.000473,11,1639,0.003047,0.002573
0.000473,11,1640,0.003047,0.002573
0.000473,11,1641,0.003047,0.002573
0.000473,11,1642,0.003047,0.002573
0.000473,11,1643,0.003047,0.002573
0.000983,11,1644,0.002766,0.001783
0.000983,11,1645,0.002766,0.001783
0.000983,11,1646,0.002766,0.001783
0.001101,11,1647,0.001102,0.000000
0.001101,11,1648,0.001102,0.000000
0.002040,11,1649,0.002366,0.000324
0.002040,11,1650,0.002366,0.000324
0.003175,11,1651,0.004775,0.001595
0.006552,11,1652,0.011630,0.005056
0.006552,11,1653,0.011630,0.005056
0.006552,11,1654,0.011630,0.005056
0.003575,11,1655,0.008637,0.005056
0.003575,11,1656,0.008637,0.005056
0.004850,11,1657,0.009917,0.005056
0.004850,11,1658,0.009917,0.005056
0.004850,11,1659,0.009917,0.005056
0.002311,11,1660,0.006450,0.004135
0.002311,11,1661,0.006450,0.004135
0.002085,11,1662,0.004537,0.002450
0.000826,11,1663,0.000826,0.000000
0.000826,11,1664,0.000826,0.000000
0.000580,11,1665,0.001215,0.000635
0.000580,11,1666,0.001215,0.000635
0.000580,11,1667,0.001215,0.000635
-0.000311,11,1668,0.000324,0.000635
-0.000311,11,1669,0.000324,0.000635
-0.000311,11,1670,0.000324,0.000635
-0.000311,11,1671,0.000324,0.000635
0.000360,11,1672,0.001345,0.000985
0.000360,11,1673,0.001345,0.000985
0.000360,11,1674,0.001345,0.000985
0.000360,11,1675,0.001345,0.000985
0.001511,11,1676,0.002809,0.001296
0.002148,11,1677,0.003446,0.001296
0.002148,11,1678,0.003446,0.001296
0.002148,11,1679,0.003446,0.001296
0.002148,11,1680,0.003446,0.001296
0.002148,11,1681,0.003446,0.001296
0.002148,11,1682,0.003446,0.001296
0.001383,11,1683,0.002317,0.000933
0.001383,11,1684,0.002317,0.000933
0.001383,11,1685,0.002317,0.000933
0.001383,11,1686,0.002317,0.000933
0.000826,11,1687,0.000826,0.000000
0.000275,11,1688,0.000275,0.000000
0.000275,11,1689,0.000275,0.000000
0.000275,11,1690,0.000275,0.000000
0.000275,11,1691,0.000275,0.000000
0.000275,11,1692,0.000275,0.000000
0.000275,11,1693,0.000275,0.000000
0.000275,11,1694,0.000275,0.000000
0.000275,11,1695,0.000275,0.000000
0.000275,11,1696,0.000275,0.000000
0.000104,11,1697,0.001037,0.000933
-0.000817,11,1698,0.002917,0.003734
-0.001839,11,1699,0.006563,0.008401
