win_length,x,dXY,dXY_inv,vX,vX_inv,vY,vY_inv,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,nx,ny,gap_prop,A_dXY,A_dXY_inv,A_vX,A_vX_inv,A_vY,A_vY_inv,A_Q0,A_Q1,A_Q2,A_Q3,A_Q4,A_Q5,A_Q6,A_Q7,A_nx,A_ny,A_rand_idx,A_adj_rand_idx,A_ham_idx
9,1611,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,33,48,0.503086,0.00494438,0.432099
9,1620,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,44,37,0.511111,0.0224904,0.407407
9,1629,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,43,38,0.497531,-0.00445602,0.45679
9,1638,0.00455098,0,0.00384412,0,0.00499503,0,0.000706542,0.000706855,-0.000444056,0.000262798,0.00455098,0.00115091,0.769589,0,51,30,0,0.0162964,0,0.00241575,0,4.92732e-07,0,0.0137852,0.0138806,0.0162959,0.0301765,0.0162964,0.00241526,4902.77,0,75,6,0.541975,0.0456592,0.345679
9,1647,0.00164609,0,0,0,0.00295161,0,0.00164469,0.00164609,-0.00130552,0.000340577,0.00164609,0.00295161,0,0,51,30,0,0.0123457,0,-3.47694e-08,0,0,0,0.0122701,0.0123457,0.0123457,0.0246914,0.0123457,3.47694e-08,inf,0,4,77,0.558642,0.0756966,0.320988
9,1656,0.0129025,0,0.00755267,0,0.0164893,0,0.00533561,0.00534981,-0.00358683,0.00176297,0.0129025,0.00893664,0.458034,0,51,30,0,0.0469464,0,8.34465e-07,0,0.00656271,0,0.0458769,0.0469456,0.0403837,0.0873293,0.0469464,0.00656187,0.000127153,0,5,76,0.55,0.0600287,0.333333
9,1665,0.00123457,0,0,0,0.00229885,0,0.00123377,0.00123457,-0.00106428,0.000170285,0.00123457,0.00229885,0,0,51,30,0,0.0123457,0,0,0,-4.96705e-08,0,0.0122701,0.0123457,0.0123457,0.0246914,0.0123457,4.96705e-08,0,0,78,3,0.55,0.0550875,0.333333
9,1674,0.0020092,0,0.0014718,0,0.00229885,0,0.000537251,0.000537406,-0.000289646,0.00024776,0.0020092,0.000827052,0.640232,0,51,30,0,0.014221,0,4.17233e-07,0,0.00120211,0,0.0141205,0.0142206,0.0130189,0.0272395,0.014221,0.00120169,0.000347083,0,2,79,0.516049,-0.0189905,0.395062
9,1683,0.00346165,0,0.00139433,0,0.00570456,0,0.00206507,0.00206731,-0.00224291,-0.000175593,0.00346165,0.00431022,0.244425,0,51,30,0,0.0160965,0,3.75509e-06,0,0.002276,0,0.0159647,0.0160927,0.0138205,0.0299132,0.0160965,0.00227224,0.00164987,0,2,79,0.541975,0.0355982,0.345679
9,1692,0.000411522,0,0,0,0.000823045,0,0.000411426,0.000411522,-0.000411523,-5.82077e-11,0.000411522,0.000823045,0,0,51,30,0,0.00617284,0,0.0123457,0,0,0,-0.00619197,-0.00617288,0.00617284,-4.28408e-08,0.00617284,0.0123457,inf,0,2,79,0.541975,0.0355982,0.345679
9,1701,0.00980391,0,0.012549,0,0.00740741,0,-0.00274887,-0.00274509,0.0023965,-0.000348596,0.00980391,0.00514159,1.69411,0,51,30,0.316872,0.111111,0,0,0,-7.2519e-06,0,0.105361,0.111111,0.111118,0.22223,0.111111,7.2519e-06,0,0,77,4,0.516049,-0.0135019,0.395062
9,1710,0.0182522,0,0.0203922,0,0.0158933,0,-0.00214222,-0.00213996,0.00235886,0.000218898,0.0182522,0.00449882,1.28306,0,51,30,0.316872,0.142537,0,-9.38276e-06,0,0.00578888,0,0.13326,0.142547,0.136748,0.279295,0.142537,0.00579826,0.00162083,0,4,77,0.516049,-0.0135019,0.395062
9,1719,0.210023,0,0.188235,0,0.225798,0,0.0215539,0.0217878,-0.0157751,0.00601269,0.210023,0.037563,0.833643,0,51,30,0,0.444446,0,-1.49359e-06,0,-3.21121e-07,0,0.367727,0.444447,0.444446,0.888894,0.444446,1.17246e-06,4.65116,0,28,53,0.516049,0.0275634,0.395062
9,1728,0.00648753,0,0.00522879,0,0.00783314,0,0.00125794,0.00125874,-0.0013456,-8.68631e-05,0.00648753,0.00260435,0.667522,0,51,30,0,0.0165653,0,0.0493934,0,0.00562589,0,-0.0333791,-0.0328282,0.0109394,-0.0218888,0.0165653,0.0437675,8.77966,0,2,79,0.541975,0.0355982,0.345679
9,1737,0.00678608,0,0.00542245,0,0.00593161,0,0.00136271,0.00136363,0.000854466,0.00221809,0.00678608,0.000509162,0.914161,0,51,30,0,0.0123457,0,8.46486e-08,0,2.76427e-09,0,0.01227,0.0123456,0.0123457,0.0246913,0.0123457,8.18843e-08,30.6224,0,35,46,0.55,0.0996912,0.333333
9,1746,0.0199711,0,0.0171001,0,0.0223925,0,0.00286692,0.00287102,-0.00242146,0.000449555,0.0199711,0.00529248,0.76365,0,51,30,0,0.0481484,0,5.126e-07,0,0.000809115,0,0.0470247,0.0481478,0.0473392,0.0954871,0.0481484,0.000808603,0.000633531,0,21,60,0.521605,0.03125,0.382716
9,1755,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,41,40,0.493827,-0.0116518,0.493827
9,1764,0.035423,0,0.0108836,0,0.050518,0,0.0242431,0.0245394,-0.015095,0.0094444,0.035423,0.0396344,0.21544,0,51,30,0,0.105413,0,0.0329114,0,0.0217396,0,0.0699938,0.0725015,0.0836733,0.156175,0.105413,0.0111718,1.51389,0,3,78,0.55,0.0550875,0.333333
9,1773,0.00593078,0,0.00575167,0,0.00627219,0,0.000179036,0.00017911,-0.000341404,-0.000162294,0.00593078,0.000520514,0.917012,0,51,30,0,0.0123457,0,-1.24977e-09,0,3.15296e-08,0,0.0122701,0.0123457,0.0123457,0.0246914,0.0123457,3.27794e-08,0.0396381,0,31,50,0.503086,0.00378137,0.432099
9,1782,0.00588237,0,0.00610026,0,0.00593161,0,-0.000217879,-0.00021789,-4.92437e-05,-0.000267134,0.00588237,0.000168646,1.02843,0,51,30,0,0.0123457,0,1.09235e-07,0,5.27116e-09,0,0.01227,0.0123456,0.0123457,0.0246913,0.0123457,1.03964e-07,20.7232,0,32,49,0.493827,-0.0141542,0.493827
9,1791,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,42,39,0.493827,-0.0117212,0.493827
9,1800,0.0201406,0,0.0192691,0,0.0217114,0,0.00087104,0.000871489,-0.00157084,-0.000699351,0.0201406,0.00244233,0.887509,0,51,30,0,0.0365806,0,0.00151849,0,0.00571094,0,0.0344614,0.0350621,0.0308696,0.0659317,0.0365806,0.00419246,0.26589,0,32,49,0.50679,0.0118181,0.419753
9,1809,0.000411522,0,0,0,0.000823045,0,0.000411426,0.000411522,-0.000411523,-5.82077e-11,0.000411522,0.000823045,0,0,51,30,0,0.00617284,0,0,0,0.0123457,0,0.00615392,0.00617284,-0.00617285,-1.30385e-08,0.00617284,0.0123457,0,0,79,2,0.541975,0.0355982,0.345679
9,1818,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,46,35,0.494444,-0.011458,0.481481
9,1827,0.00806904,0,0.00629392,0,0.00939409,0,0.00177357,0.00177512,-0.00132505,0.000450074,0.00806904,0.00310017,0.669987,0,51,30,0,0.030161,0,1.95876e-05,0,0.00639123,0,0.0296961,0.0301415,0.0237698,0.0539113,0.030161,0.00637165,0.00306476,0,2,79,0.541975,0.0355982,0.345679
9,1836,0.00619705,0,0.00629392,0,0.00613028,0,-9.68026e-05,-9.68636e-05,6.6773e-05,-3.00906e-05,0.00619705,0.000163637,1.02669,0,51,30,0,0.0123457,0,4.12546e-08,0,8.39383e-09,0,0.0122701,0.0123456,0.0123457,0.0246913,0.0123457,3.28608e-08,4.91487,0,43,38,0.497531,-0.00445602,0.45679
9,1845,0.00564837,0,0.00588723,0,0.00567618,0,-0.000238864,-0.00023886,-2.78098e-05,-0.00026667,0.00564837,0.000211051,1.03718,0,51,30,0,0.0123457,0,1.5048e-09,0,3.95566e-08,0,0.0122701,0.0123457,0.0123457,0.0246914,0.0123457,3.80518e-08,0.0380416,0,29,52,0.494444,-0.0150096,0.481481
9,1854,0.015872,0,0.0156476,0,0.0168299,0,0.000224327,0.000224371,-0.000957893,-0.000733523,0.015872,0.00118226,0.929752,0,51,30,0,0.0502649,0,2.55758e-07,0,0.00532168,0,0.0490422,0.0502647,0.0449432,0.0952079,0.0502649,0.00532143,4.80596e-05,0,11,70,0.511111,-0.00713529,0.407407
9,1863,0.00729444,0,0.0082111,0,0.0066979,0,-0.00091708,-0.000916663,0.00059654,-0.000320123,0.00729444,0.0015132,1.22592,0,51,30,0,0.0449968,0,0.00261209,0,-8.22544e-07,0,0.0415111,0.0423847,0.0449977,0.0873824,0.0449968,0.00261291,3175.62,0,76,5,0.511111,-0.0212034,0.407407
9,1872,0.0058985,0,0.00559674,0,0.00627218,0,0.000301673,0.000301762,-0.000373677,-7.19158e-05,0.0058985,0.000675439,0.892312,0,51,30,0,0.0160965,0,0.0493962,0,0.0052893,0,-0.0338667,-0.0332997,0.0108072,-0.0224925,0.0160965,0.0441069,9.33889,0,2,79,0.541975,0.0355982,0.345679
9,1881,0.0185831,0,0.00478336,0,0.0284093,0,0.0137053,0.0137998,-0.00982617,0.00397359,0.0185831,0.0236259,0.168373,0,51,30,0.329218,0.129552,0,0.197555,0,0.00851094,0,-0.0704257,-0.068003,0.121041,0.0530384,0.129552,0.189044,23.2119,0,2,79,0.541975,0.0355982,0.345679
9,1890,0.0640123,0,0.0746261,0,0.0566766,0,-0.0106706,-0.0106139,0.00733563,-0.00327824,0.0640123,0.0179495,1.3167,0,51,30,0,0.254159,0,-1.66814e-05,0,0.0372506,0,0.226478,0.254175,0.216908,0.471083,0.254159,0.0372673,0.000447814,0,6,75,0.50679,-0.0276527,0.419753
9,1899,0.0157267,0,0.0138465,0,0.0178516,0,0.0018784,0.00188022,-0.00212488,-0.000244651,0.0157267,0.0040051,0.775645,0,51,30,0,0.0316055,0,7.53005e-07,0,0.012706,0,0.0311156,0.0316047,0.0188994,0.0505041,0.0316055,0.0127053,5.92637e-05,0,6,75,0.50679,-0.0276527,0.419753
9,1908,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,34,47,0.516049,0.031368,0.395062
9,1917,0.0067296,0,0.00501576,0,0.00613028,0,0.00171241,0.00171383,0.000599316,0.00231315,0.0067296,0.00111451,0.818195,0,51,30,0,0.0123457,0,8.42396e-08,0,2.83832e-09,0,0.01227,0.0123456,0.0123457,0.0246913,0.0123457,8.14013e-08,29.6794,0,32,49,0.558642,0.115707,0.320988
9,1926,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,38,43,0.494444,-0.0106259,0.481481
9,1935,0.0198823,0,0.0249433,0,0.0135093,0,-0.00507376,-0.00506094,0.00637303,0.00131209,0.0198823,0.011434,1.84638,0,51,30,0,0.0528235,0,8.23799e-07,0,0.0019969,0,0.0514749,0.0528227,0.0508266,0.103649,0.0528235,0.00199607,0.000412539,0,20,61,0.494444,-0.0251739,0.481481
9,1944,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,41,40,0.5,0.000685401,0.444444
9,1953,0.00181554,0,0.00139433,0,0.00229885,0,0.000421078,0.00042121,-0.000483304,-6.20943e-05,0.00181554,0.000904515,0.606536,0,51,30,0,0.0123457,0,-4.29583e-11,0,-3.57628e-08,0,0.0122701,0.0123457,0.0123457,0.0246914,0.0123457,3.57198e-08,0.0012012,0,75,6,0.527778,0.0160772,0.37037
9,1962,0.00145243,0,0.00139433,0,0.00158933,0,5.80532e-05,5.80986e-05,-0.000136895,-7.87962e-05,0.00145243,0.000194993,0.877311,0,51,30,0,0.0123457,0,0,0,-6.482e-08,0,0.0122701,0.0123457,0.0123458,0.0246915,0.0123457,6.482e-08,0,0,76,5,0.521605,0.000716332,0.382716
9,1971,0.000484144,0,0.000987654,0,0,0,-0.000503667,-0.00050351,0.000484144,-1.93657e-05,0.000484144,0.000987654,inf,0,51,30,0,0.0123457,0,0.0493827,0,0,0,-0.0377404,-0.0370371,0.0123457,-0.0246914,0.0123457,0.0493827,inf,0,2,79,0.516049,-0.0189905,0.395062
9,1980,0.00589851,0,0.00559674,0,0.00627219,0,0.000301673,0.000301762,-0.00037368,-7.19172e-05,0.00589851,0.000675442,0.892312,0,51,30,0,0.0123457,0,1.27088e-07,0,4.67487e-09,0,0.01227,0.0123456,0.0123457,0.0246913,0.0123457,1.22413e-07,27.1853,0,30,51,0.50679,0.0105263,0.419753
9,1989,0.0163319,0,0.0119294,0,0.0199801,0,0.00439286,0.00440253,-0.00364824,0.000754293,0.0163319,0.00805077,0.597061,0,51,30,0,0.0493829,0,7.22068e-07,0,2.00072e-09,0,0.0482016,0.0493822,0.0493829,0.0987651,0.0493829,7.20067e-07,360.905,0,15,66,0.534568,0.0485804,0.358025
9,1998,0.000484144,0,0.000987654,0,0,0,-0.000503667,-0.00050351,0.000484144,-1.93657e-05,0.000484144,0.000987654,inf,0,51,30,0,0.0123457,0,0.0493827,0,0,0,-0.0377404,-0.0370371,0.0123457,-0.0246914,0.0123457,0.0493827,inf,0,2,79,0.516049,-0.0189905,0.395062
9,2007,0.0259985,0,0.00602278,0,0.0265645,0,0.0197788,0.0199757,-0.000566006,0.0194097,0.0259985,0.0205417,0.226723,0,51,30,0,0.067746,0,0.111129,0,0.0156435,0,-0.0443516,-0.0433825,0.0521026,0.00872007,0.067746,0.095485,7.10383,0,2,79,0.541975,0.0355982,0.345679
9,2016,0.00145243,0,0.00139433,0,0.00158933,0,5.80532e-05,5.80986e-05,-0.000136895,-7.87962e-05,0.00145243,0.000194993,0.877311,0,51,30,0,0.0123457,0,0,0,-6.482e-08,0,0.0122701,0.0123457,0.0123458,0.0246915,0.0123457,6.482e-08,0,0,76,5,0.521605,0.000716332,0.382716
9,2025,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,41,40,0.516049,0.0327622,0.395062
